chain,beta0,beta1,beta2,beta3,sigma
chain_1,11.304869466000122,40.19795656397038,-38.68449634454252,-0.8622003047313682,11.608863416109443
chain_1,25.208756134919383,10.818972981538083,-29.717132378456704,20.04314476954865,14.924738271946822
chain_1,20.495589971576305,-2.9562714255753666,-25.10230400573873,27.02919616661428,11.993988289262374
chain_1,19.20460480781821,-3.058935223777952,-17.53001518618941,19.95776257895602,12.173976924503672
chain_1,15.698343953929328,18.526683660519485,-41.201547204241045,21.158892631607767,10.540202847462744
chain_1,20.22759510141119,23.33671014464052,-28.378600521096608,8.270149170318586,15.871656982668805
chain_1,18.546049474778297,18.744058779638685,-27.48824850809225,11.7502313720328,14.491352110175583
chain_1,17.892270915844072,20.635651088351423,-31.205428519633017,15.437936305751204,15.48829151008758
chain_1,15.185745088691943,37.31916834427872,-31.018963099210232,-2.189801610340845,9.729110017769605
chain_1,19.943928439917293,9.82618622106631,13.344544975033765,-18.520198680467622,10.263904662924064
chain_1,20.334547460544545,0.100325819701703,9.43080005674308,-4.138002539490648,11.78821319558899
chain_1,15.530794886457462,-1.0558406737958803,-1.387947679323191,3.058040185255434,10.82652559443783
chain_1,16.578292748316127,15.440246260698736,-34.80828271002152,17.46601837083973,12.770026860432974
chain_1,13.89000391399088,12.389474540033945,-18.35004335032532,7.909931800066081,12.882328912486733
chain_1,17.371427477098326,-11.196190062509055,15.90979216227796,-3.147371074690533,12.423353136185836
chain_1,20.83787368517086,3.9359235893815736,29.648747141567707,-33.751446886577284,11.26859606496906
chain_1,18.080234885122675,12.42646216569647,27.801233051423495,-40.68231451075229,12.499166184565455
chain_1,18.96818321674134,8.952513045398547,23.49607650188522,-33.10102908583168,13.547366289544744
chain_1,19.82528274991521,13.772720567501583,26.94100638615128,-40.05155007264976,12.866158409307324
chain_1,12.06883797719986,-7.322016073518541,4.032211492986153,4.0199632819525455,11.288349983256554
chain_1,11.600712527722388,-7.479455077115485,1.1111036788887867,6.340694561783562,10.956162798715145
chain_1,16.104192347967572,-0.5744617045647602,-16.83282650995108,15.5328954928125,11.679957203399724
chain_1,13.418971734796362,11.456741208061548,22.84281986116669,-36.78551562421326,10.83896686841412
chain_1,19.06868500648152,5.0895213128256405,-12.872782632327525,10.252131077378472,14.085755136452669
chain_1,18.491098463604043,-6.161656631617992,-2.6386118689928773,8.963640582750823,14.249266136645522
chain_1,17.91488538461927,25.48483393834955,-29.480833376504428,4.796733306837961,9.5264674230731
chain_1,18.350439488148854,17.385265826693182,-33.829787403459825,15.98984027749972,9.105861175076068
chain_1,17.99739668750946,19.93789622573978,1.802115358254142,-22.62066117075204,9.446500889524058
chain_1,19.029678218484648,0.1414265351810833,2.219395104044027,0.529720743578586,10.293103124014356
chain_1,21.280023009855324,-8.182343013684637,4.497978154280023,1.2758982931378644,9.620240849718437
chain_1,14.17400446438701,22.62637491002013,-28.916051530131547,0.7246144386994666,14.24669590036715
chain_1,15.325001822172345,19.715912905533084,-12.964108450136663,-2.5311389076122963,13.028232687782276
chain_1,20.655314606246723,10.195924114808273,-6.015790863953496,-2.941156132762041,8.981180387807298
chain_1,20.976712605052395,5.431389904386275,-9.190063641090862,2.4484932969854216,12.644272607117768
chain_1,14.19746140207722,-22.2142497373346,9.660512609828109,14.05215784847593,11.94791254397609
chain_1,18.28460711074553,-16.619157663967925,41.18079689995214,-26.047186288831497,13.04139428336385
chain_1,11.999297607260932,-14.59650445580862,32.3281643574272,-18.64914694700884,12.551201239691691
chain_1,11.814713395251834,-2.1379456976218982,22.468782597018947,-19.03178077874141,12.794580429109113
chain_1,19.922100101798893,11.69875555655245,-3.4928613625794096,-10.08842052176974,10.299656951540982
chain_1,19.109722589605585,8.404405993069933,4.531564437301663,-19.188024180188453,9.967642207746312
chain_1,18.37923977694016,12.034959153461337,14.77465002105509,-20.96401099314077,9.5657634903616
chain_1,13.233150814392385,29.47302261311428,-25.972645044224933,2.7083403019308983,9.868260974317147
chain_1,13.566197232557087,27.91810514246601,-25.538399656404906,2.8444776138736376,9.833510186456277
chain_1,17.552783556999355,-3.0729732781941657,-13.35731024998536,10.56897430309486,12.638641921985508
chain_1,15.658493631150032,8.6896815914564,0.9710643395452774,-14.528615762954573,10.702517932490336
chain_1,15.176003291440423,6.532790939884861,-0.8028533076472326,-3.242846934993973,10.49689022058037
chain_1,13.341622097504622,13.299754028961702,-1.4894122678414667,-8.897067856045346,11.24308327392221
chain_1,14.91518454469322,6.704290043816601,10.142683738335204,-15.686363940064703,11.00411045199629
chain_1,20.044779982603853,2.0590294483633937,-5.507396916307939,2.108506351567666,9.372420090703889
chain_1,17.54094828403561,4.207138793503392,-14.837687834296856,11.532025021670869,8.714978314825048
chain_1,17.58856828137972,32.589031965535064,-17.572670345417265,-15.289646837456294,14.538031225226757
chain_1,19.72581390068269,22.45998608549047,-2.743113619795806,-19.469601790646067,9.69728341727998
chain_1,19.623598839276426,18.43649837905391,-1.5894426442118332,-16.93026016812222,10.90564361124584
chain_1,20.164792671243283,20.58248686563712,-2.392605442948827,-18.71280298275965,11.016384045104278
chain_1,11.755538208096707,17.329645734112642,2.0742255331595487,-20.778866083351385,11.771719607722195
chain_1,18.588763629437462,11.551561103987384,-32.9639341156941,20.13496963214169,9.498840857888634
chain_1,15.86133212621554,32.54277028158669,-2.3612037260579752,-32.1598603882648,11.846558170371924
chain_1,17.573174278197214,-4.03495540300817,8.087242286601297,-2.5465306398664973,8.515649218610767
chain_1,18.23072118433752,24.626892110391697,-8.88879390902082,-11.94914692901657,9.70681018086275
chain_1,20.643075276360754,27.19848626942885,4.576809898029847,-33.69698321552539,11.488302025866409
chain_1,20.86211354273587,26.46977451063445,2.501459207163327,-34.276098677230976,11.471977897250284
chain_1,13.400160514515663,10.333045668690175,0.4483495630318227,-13.766182196965,12.180543288712006
chain_1,13.491542752014414,18.308323613238077,8.639007066448514,-29.925937848826383,11.085653580653547
chain_1,14.082589949279193,12.424759735625562,15.345211552754472,-25.36072435736104,10.95354755544111
chain_1,14.287877642737993,11.433012745041596,15.871981783381043,-24.84881751957547,11.00962932426745
chain_1,20.696866985768807,-0.9626404245016628,5.399386104348862,-2.1558085720321785,10.534579496473675
chain_1,18.602463710374128,7.673043893881342,2.820783634891316,-8.921435781173349,9.805877734451323
chain_1,18.733173502422872,23.02005452537555,-12.793920740272684,-12.043345466830916,9.26638638763391
chain_1,22.80288058816873,2.6206630822841888,9.444479589077448,-10.349893550260829,14.05271174500186
chain_1,22.21989752789069,-2.539691863081861,-3.543088851329921,-0.1496813546061235,14.985025149130236
chain_1,15.018370435017076,-0.1898198336111599,-34.67328518643945,37.4608315685233,12.827582102270172
chain_1,14.699218644562482,-1.023282482744892,-40.82269006836958,38.55913670774765,13.12538032371856
chain_1,14.775235486813031,-0.5769521954554547,-40.26038077665437,43.26311751461711,14.636555706545291
chain_1,15.359015197264512,0.960343040113488,-43.26698066514627,47.88128199597259,14.769440498534228
chain_1,16.361777710767363,4.662176429432051,-34.04279845755923,35.161640673230615,17.628640856068234
chain_1,16.264515242628196,3.138063966050967,-36.76325952496329,34.27246276814686,17.669286492198943
chain_1,18.9814752183208,10.946386370052656,20.86372226462197,-25.991573227402117,9.948599634548826
chain_1,20.65519938978075,-1.7244979516570345,30.61583549955495,-28.60605146621935,8.627010751798512
chain_1,17.74644246955084,-4.893153466401926,14.44808472865474,-8.71439305894618,11.359854924280002
chain_1,14.580372629087435,11.286051544398306,-1.2335741373857667,-10.567973638508466,13.741156706069509
chain_1,14.186501684494935,17.942503923786724,-4.37045108007553,-11.18605229136931,12.131387239833812
chain_1,17.15773679114917,23.039540014038945,-11.706512601761116,-13.621823026488451,11.447199839742542
chain_1,16.42597491441595,-1.73105479207028,14.148723609521364,-11.18466425438,13.779580541997245
chain_1,19.344357516118947,25.82918244368011,14.717703838033572,-37.66308758758076,11.185539516058432
chain_1,17.182649415910742,27.459066745480197,5.481274931078062,-33.19187681845966,11.296874197383929
chain_1,17.741215797041036,38.795696442184976,-6.621839789508934,-32.04713453691345,9.803921159996742
chain_1,18.562364209587624,22.864840097244137,-6.054738506059199,-16.42150759102742,9.613743667958452
chain_1,21.210099699673105,21.25949599171883,-5.725610575280945,-13.265406798611098,9.8371304875307
chain_1,15.662908491947796,19.651122244629917,-34.29552151097316,16.204944889963176,9.875452015890971
chain_1,15.92132375704895,21.00004192273138,-36.21018388437099,16.411505783357992,9.853426324397216
chain_1,19.338392028741183,9.77643204847544,-8.61217983158305,0.191015796077171,12.455475751881483
chain_1,20.032969808106287,9.115691757919624,-9.623899513394909,2.5788257261223677,12.694351448638118
chain_1,18.08052142500164,19.727202628957286,-28.36386856367801,5.711616311359469,10.178868820131289
chain_1,18.390200017647302,14.151732876032248,-11.323079634238344,0.1340398934216231,11.145676322000147
chain_1,18.22331926556193,10.398806540552313,-9.158501183655943,-4.880439309321096,10.760867692588295
chain_1,17.306725756294774,-23.18071986897922,21.94730166571517,-1.4277324138894487,12.32213143482409
chain_1,16.42000337293004,-14.501828698753846,23.85305468926729,-6.158723543979455,13.177305779135
chain_1,19.14893279584424,-19.037963387274637,8.627200881371898,-1.460756113184208,13.906478682046156
chain_1,14.497643165992978,23.263944960941817,-2.5140394796635936,-20.62283452805519,12.384261052023248
chain_1,17.786376396283934,26.831839657647336,2.7178854156236465,-30.08347278727341,12.39047861329314
chain_1,16.192203101076203,7.324487766391664,-9.63221962515677,1.218610306222907,8.666180417410404
chain_1,18.816250773646534,20.66427746926153,-7.92261764744589,-9.375530789940582,11.932605522924709
chain_1,14.574706686532238,28.022713995614417,-17.875959728460582,-13.299989297961208,10.760678596203697
chain_1,17.12124776869265,23.67933081564028,-18.047464469615672,-7.846436488476161,11.31366762461343
chain_1,17.816055387396403,12.73137112026591,-4.330298492950463,-8.519811767358558,12.255343189185346
chain_1,19.557972337274272,0.9600422800954048,12.730863474901067,-13.133534924854768,8.39739110645118
chain_1,14.640498828408903,15.746141878405888,-18.22129100776793,3.2045088741683894,9.602616771746742
chain_1,14.72578804412435,9.66484098980063,-9.099923812710225,0.157342157335665,11.023713809727886
chain_1,18.449434177877396,14.323985558047635,17.60685840775174,-33.4129180478786,11.079584774336851
chain_1,16.77758638864053,3.6980787081983952,3.441998133560318,-4.681183418770143,9.112373803357372
chain_1,15.258159247815245,15.115487255322858,-3.0530154650851484,-9.98656630724375,8.640561668131511
chain_1,14.150872419211575,9.610798152835333,5.893766093445673,-15.12187251394919,10.46466081362865
chain_1,18.40529268081738,24.54122780276091,-12.146791378376726,-9.045276494417964,12.982739650951396
chain_1,17.000600094028286,17.048659299523557,-26.669441716192207,7.200545949866688,8.285490914129008
chain_1,16.13239172851901,13.7226385491986,-11.16743976553163,-0.4385042580214704,9.853473136651422
chain_1,20.03350993189493,19.6264786279459,9.363147718433968,-25.86665825480649,13.019189128223903
chain_1,14.263169927511145,29.58208235710113,-14.907129181394335,-13.3057227354278,13.041392477830351
chain_1,20.6740237648456,-20.24196666381763,26.54489063262785,-2.4295697441654296,12.53135140957144
chain_1,15.86012551030553,22.180061116432785,-12.92414317789614,-9.899098202112278,11.69708970715647
chain_1,16.099966200635443,36.50301219032691,-18.0718698517118,-17.08785127024254,11.293330133549478
chain_1,16.613629940846042,16.07277460269687,-11.316509323275817,-4.520789297362262,10.814515150776076
chain_1,18.187251133591065,-3.761596660838724,2.9269824686114694,0.3091720109050774,14.503791286501023
chain_1,20.350368631888337,9.56679572534292,-11.974849803588516,2.60867827294908,13.512449198526246
chain_1,15.15972176116275,24.31391753092302,-14.291821354151017,-11.220074628024433,8.808745176294583
chain_1,16.773169150057928,13.496280806032072,-5.974925245171258,-8.808349808630226,9.655698804295556
chain_1,17.565381026652194,-8.114493741181903,28.633507305788417,-21.50610340370038,12.279392316326822
chain_1,18.44322214947035,-4.109884922673654,22.77378937448602,-17.246544226296262,11.80066373787914
chain_1,17.797503764093012,21.221267442042397,-23.779556235175047,4.2134391242522975,9.504992113888012
chain_1,16.796880143356482,7.908136222616759,16.15098237205546,-20.303366315733037,7.95609473151574
chain_1,17.042844066264024,6.4808984392245135,11.897412008457096,-21.220013928611607,8.165127913164165
chain_1,18.20597700856757,-4.4594958304206,7.0317194715829645,-1.2199120456975467,14.07283276745795
chain_1,22.356159845002832,13.874696792238376,6.859778710266684,-20.424181732435137,14.79157332248778
chain_1,23.630994729129203,20.705559934864603,-2.7527277028603265,-18.399302045044085,16.26611278549865
chain_1,22.92117414275918,28.0189695470467,-9.05384067194518,-16.677846747439126,13.315128585275
chain_1,23.62951518846569,29.758236523606488,-15.36696860947658,-15.262064843725849,13.217535826349328
chain_1,14.634984866266809,33.39805361576074,-15.11104390288124,-17.165277610625417,9.513543304468048
chain_1,13.169886045702032,30.886552499928147,-17.060161244435896,-9.510914818742409,9.05127698503568
chain_1,21.567244600825983,34.4928432854161,-8.603951405412113,-27.645582498926384,14.08872387022948
chain_1,21.34457472414299,-5.539690533458914,9.207051175623413,-4.275043538237238,12.587826924421536
chain_1,19.2394626964311,-14.411415700899497,7.944900869143262,3.1894054438547745,14.528148344074047
chain_1,17.28041360327465,19.24408579069301,-2.3185066241255683,-16.803018820677742,8.020127851507748
chain_1,17.114631786943917,20.503869249470515,-2.9434634630657808,-17.21183100889767,7.942581834582209
chain_1,16.149592709166544,31.7820070902352,-16.133823091728456,-9.694055195297372,10.202987957188476
chain_1,20.130290352708023,4.664920492461139,-14.408924736429238,1.4947183455691306,15.429112044984928
chain_1,20.18229223650775,9.56077982334824,-10.919862294333884,6.37660860630193,15.730298611040864
chain_1,17.178998853362977,37.511210602751575,-46.67434645502685,6.609215644109092,8.805642231959576
chain_1,15.150285355945968,35.64685090919682,-18.275708557488443,-14.264694490636607,11.3384931119935
chain_1,18.85393429976605,25.73024330105786,-21.78149779561676,-2.9646568884983404,10.617390401447494
chain_1,16.03745787292423,-6.916507335228975,5.44314722125387,0.2372295952072137,10.48255316261714
chain_1,19.140914953389927,1.4148005730726094,25.279508533378745,-28.650424645161277,11.167475645709477
chain_1,20.40999352121926,15.226078731392535,-20.407705830044065,2.420824098370604,11.443831077943152
chain_1,13.677115420571722,13.510015677308196,-4.88255531535292,-12.153595289275966,10.727472205234276
chain_1,22.160619238659592,-0.4752983321615244,23.537200158774198,-25.005109752605325,11.449783904744455
chain_1,13.87909351668842,-3.216346306218369,13.651933081799772,-8.70031211865424,10.319876876731062
chain_1,21.507256363668027,35.552255882113066,-0.1091151452317207,-36.81748115003779,11.991171501361572
chain_1,18.14023490192688,30.418324984271568,1.3477375917364685,-31.021850353592896,13.39169392658556
chain_1,17.421804504478093,-33.27146904385141,28.077736174078503,4.087339599243411,9.107212529958144
chain_1,15.594527183518888,-11.054812063105768,22.966796422263837,-9.386971593076126,8.909742000983098
chain_1,16.54647261848538,-3.278730215171388,19.318583466064077,-12.700933070886125,9.771673242648893
chain_1,16.54647261848538,-3.278730215171388,19.318583466064077,-12.700933070886125,9.771673242648893
chain_1,15.927995831468168,-2.943791774454003,16.5780393903461,-13.84692711071285,9.96604204361097
chain_1,16.846942046064026,2.262131272769421,24.0003328860644,-26.578761418028364,11.66147539850872
chain_1,16.60572497921531,-2.044345162289725,18.3871306234258,-16.514871065150384,11.57108257517544
chain_1,15.289626342021045,-0.4026506688467587,36.88408220533538,-37.31430356267149,11.743750296926994
chain_1,20.224205079061832,9.426660916775012,30.35085873496072,-37.981513079449385,11.962311543396895
chain_1,13.54462638335455,-5.552830596527792,45.41366887438616,-40.33145202840513,15.197615541535404
chain_1,20.295327544290046,2.718284941599752,-4.549236337994605,5.111267697157219,8.40873898781149
chain_1,20.024739933486742,12.917049028469558,7.415888549694167,-21.75921368627056,13.95215183256954
chain_1,19.87466989260606,11.4922410076007,19.97310051261937,-30.698219779577,9.913041362536395
chain_1,15.533994843299618,20.951115255364485,-25.326048171348354,1.716693333005436,13.488644452785415
chain_1,15.15484182926909,5.929541002745488,2.6231036988773373,-14.99778756217784,9.766308136934631
chain_1,19.882277195648395,27.44206932754716,-11.70170013109358,-9.58803484224646,10.213905406095158
chain_1,16.024544275600267,15.403598928363028,-37.27696580592356,25.533024798619376,12.086708971264777
chain_1,16.684305646877988,18.151139276696167,-46.24622722091411,26.601659024726764,12.077585440104516
chain_1,17.273868974501617,25.44443663138778,-27.10032122852753,3.852781517702271,10.759413610538292
chain_1,18.50840553399137,15.19134684843869,-34.9926323254805,21.537774914047148,13.945988416499036
chain_1,18.000750308924832,32.26854856674466,-44.41631577733069,13.8109942144352,11.762746624838266
chain_1,11.20212847983154,-39.39219423340009,55.33818796625256,-19.237700324412067,19.628990596908334
chain_1,13.671161469878976,-29.42522601303808,63.67153641793584,-31.717091799552968,14.973555344464083
chain_1,17.501861492160717,-23.66155815791707,60.14742129980169,-40.154424440745856,13.409349861303204
chain_1,17.32349140854737,-21.99881320158249,37.08025528040939,-12.530370197157128,10.37156480229534
chain_1,19.183691349004327,21.72164031358317,-15.858429411469867,-2.90296169093444,9.633546113889611
chain_1,15.333090715825977,18.355370936066016,-12.38695814291534,-3.0531257213840477,12.1967889040372
chain_1,20.185420045361965,15.478806733102344,-12.255822130365194,-0.4694177800924766,9.949420773994024
chain_1,14.738361310366876,8.717017783558642,-14.113674131264933,5.61521422616457,11.018914161194582
chain_1,18.80622146704429,26.68527373968006,-29.078263939863067,3.015029824971025,10.020119291667392
chain_1,19.64407140205708,50.85860361326288,-50.64216075564496,1.9692691049430533,10.555971178796876
chain_1,18.533979181480635,43.36526995226775,-40.44300063818509,-5.3689951763395785,12.757399697521146
chain_1,16.823792076088644,-8.751428416870313,8.275744236826492,-1.0726619107916189,10.517783393205546
chain_1,15.706356580914097,6.453173893598683,-6.916252205984661,-0.7994756135591667,13.101101214746414
chain_1,18.62867081495224,10.646796835880425,-25.429374506357227,12.14977130117888,11.736190749228848
chain_1,15.673813677393936,15.56607548889573,-6.5024858223095405,-6.109991818994717,10.583406246191114
chain_1,13.877648027307714,19.323794923496905,-10.990394119771736,-11.09882088562486,10.0172864569861
chain_1,20.92098227715623,-2.9886687295288072,0.8014245315358032,0.4068399899008116,9.523374447558131
chain_1,19.322246263073986,13.285331809718032,-2.214867426278771,-11.792183264430369,8.446816750326605
chain_1,16.066110870419784,-1.3437573917862344,2.165571578775051,-1.529595020808367,11.86614292372948
chain_1,20.40253384842833,-11.60381021105484,23.217536693988883,-12.020447585089697,12.82212282110232
chain_1,6.840076884506487,15.47840104972043,-16.218168514485807,-1.354594699943736,16.507704632971627
chain_1,8.896199765724832,8.506499873110473,-20.550688407164564,9.47033228819314,15.547892868555058
chain_1,17.771764346429617,14.589479703060713,-43.28732663236809,28.076255346876238,12.377490805819908
chain_1,16.902858352034478,11.205957896482175,14.270043086622298,-24.44682244997356,9.22264515432215
chain_1,17.79840941180791,16.751688789832855,-3.046152500301694,-15.201284452803211,10.043867629521309
chain_1,14.296762708688131,8.65570747251729,5.771416246243688,-14.962804628761374,9.6927752677365
chain_1,16.025919402688814,5.438751992336923,9.480072689885942,-14.90236026721968,8.500161239445056
chain_1,16.533148481862522,2.5406003824423986,9.627441740062652,-11.984929918986342,9.920155768500106
chain_1,19.204375669447085,10.781724569577904,18.628163460577785,-33.631380297203386,11.698306763712957
chain_1,18.375848414859306,23.94215284526701,4.290857265496292,-25.04057987351001,11.07003397184772
chain_1,18.425005393461085,21.729945859163376,-0.9739724274662328,-26.140844825158297,11.201950191947814
chain_1,17.362230154304736,-26.553525053708828,42.04178380737165,-10.16015077017153,13.739330601707293
chain_1,18.054799823758387,-20.6126106607639,32.25341198178478,-5.832709335102876,13.915898207317635
chain_1,17.438175857922232,9.076946673950673,29.69864503654449,-35.92569317085806,11.269379454468837
chain_1,17.702739255043852,9.769915557586584,-2.5284456691856034,-11.058257478816756,11.20234115553589
chain_1,19.26146437837164,16.34773068024373,2.731554326720594,-15.67505201417696,10.851578342567668
chain_1,18.49520658064285,13.354296042504895,1.2762235878174266,-16.25039489080062,10.807033093427243
chain_1,20.96641231845757,17.98142996570943,-1.6086399681184245,-20.6531207387858,11.70862108873713
chain_1,18.60070339320536,12.288733979838527,-4.64775522143213,-11.005376294779666,10.810836291971992
chain_1,16.309095918669026,29.061418347608043,-21.483170587331397,-5.292536734269079,12.407660251666636
chain_1,18.638868293837444,12.805289949566369,4.515477338439922,-18.08610389426593,9.80375659012133
chain_1,19.98314922781589,11.550768285829822,-19.067936338672634,9.41307575117855,12.152623862645877
chain_1,15.6805142687003,19.03265565421825,-12.284499995586271,-7.107266036325537,7.965363158037429
chain_1,17.986733332441162,9.841467721116285,-2.238765208090855,-10.453007505173394,9.831594130870906
chain_1,17.138712620063597,-6.1828764962526055,14.57796406999449,-10.403413588731592,9.9010146739351
chain_1,17.550051979630496,-2.4412786753256093,-3.329897787598048,6.939635424603866,12.357414908817868
chain_1,19.72824369159464,-12.266538896901864,30.53407605772258,-15.85624380688665,11.923929530761049
chain_1,16.050639583226854,25.719932327514293,9.615670641933756,-31.138811280407264,8.271350042074891
chain_1,19.16839887260337,-16.025426706272505,26.309783665517,-16.81470976171291,15.624411287694912
chain_1,16.92115105990692,-7.858481412655146,19.8795010579412,-12.26965162897044,16.105208482510086
chain_1,14.506929777620485,-9.308916028374057,19.185907795225702,-10.074130790456367,16.729098588267014
chain_1,21.88204278983173,-16.551887384989318,34.181986657042934,-20.26079478343981,10.596189537749792
chain_1,13.250971596868329,19.44123576756849,-1.251677423346086,-20.0247898795194,11.668959294923445
chain_1,17.381852855650337,-5.528922858391022,6.346825967454946,1.0375070460679456,10.1551681263883
chain_1,16.53671201506793,44.746996735164494,-23.21977464650533,-19.97212138423531,10.528795336770008
chain_1,22.51842926254716,18.13269920926454,-15.785811206224109,-2.741385881979808,13.40874222918766
chain_1,22.171847553644007,16.197665860198004,-14.049485817314295,-1.574373672870636,13.183047807542849
chain_1,20.40067330619573,50.03981976347126,-14.548640909370905,-39.18163317751495,12.225706188470586
chain_1,15.730514710667936,30.087142683859117,-14.384152145682558,-11.63107508049313,15.327955579263197
chain_1,15.0341246437097,-6.904162781229426,7.59539101570193,-2.778101856924113,8.981844825194845
chain_1,15.7834047321755,-4.339700507163415,12.147515710439745,-7.612204327277264,11.416321526594396
chain_1,16.554270352869903,30.101052640979788,-16.872563007233843,-12.04399421071114,9.354521893854056
chain_1,14.870305287093943,27.619569793032245,-13.434201939348794,-12.44805168632224,9.119016596498565
chain_1,14.55348554444482,-6.258173432357328,13.879718968233371,-7.634700168954276,12.941296375026576
chain_1,21.71517255498883,2.951204920515722,19.049320848845227,-24.599699869258032,11.63121410722306
chain_1,17.213126481447517,10.181695534833825,5.3278859779630885,-17.634565259376714,15.212809339458673
chain_1,18.571283158084416,-0.4197394659464724,16.578256961155294,-14.987147069323356,8.570778990289092
chain_1,16.938279795298094,28.762262415912847,-49.04719759238992,13.096877402648486,17.591252602176862
chain_1,16.287117306423127,42.98362886914207,-5.5034423761421625,-33.24213337533382,12.984099750635188
chain_1,16.651329118198642,27.116921592069225,15.920049786755616,-39.49211914991858,13.42524986578689
chain_1,16.606807322652635,15.845763169121758,6.065152727458182,-15.429985093376152,15.12538621388198
chain_1,17.902225916882546,-6.682612958748206,2.9504463572787736,4.962058721570361,8.770023936506997
chain_1,16.397860259368734,-8.271293854200007,0.6124858018214728,7.745860455818998,9.18647932888092
chain_1,18.746736798495064,-2.133644851551008,-4.597717176293617,7.541871129072251,7.913185758712661
chain_1,16.322613798559413,18.757466180821822,24.47560962613904,-41.41730834364877,13.544679597660968
chain_1,16.75521391716377,27.89018328664114,9.054101751664245,-39.76070808785573,16.01655191115731
chain_1,25.372192541756124,16.742957242371954,29.37794965634543,-44.93931495956513,16.153506697687334
chain_1,23.303271836403795,1.495949563668122,32.45230614621854,-30.174041419241508,14.589924541121617
chain_1,13.084862301083929,-17.61827550049799,33.37213630337384,-16.519442645941076,10.922503545609198
chain_1,20.626568348593363,-10.3194765323377,27.265150742707373,-17.96295532136407,10.357153323004695
chain_1,14.03873813179012,1.2212411056542092,21.99122750193504,-20.82805421535341,13.253976159838178
chain_1,14.836511687084815,9.440567461118103,30.80305646780839,-29.182174225291934,12.22555043759987
chain_1,16.938930742459625,14.809685058786306,14.992714612021611,-22.055495189817695,13.485249651629836
chain_1,16.987941112632708,14.166928543280935,11.844748711443508,-23.015470208000878,13.41447205378908
chain_1,17.596204137132254,21.572394052723297,-26.55632351433915,3.279876563771952,11.56935721763211
chain_1,17.42831213794734,15.77769030956103,9.536241368463832,-27.56863210083429,11.154378545214875
chain_1,15.827837952919396,26.626880596654285,-4.566175128639726,-19.86293889296553,10.527949076450438
chain_1,19.32743775647144,-5.976154017632007,-7.313218374088993,7.862304171706113,11.472446475856785
chain_1,17.4248591882229,3.93505271169719,-14.4401879747084,15.289637556357828,10.08365335521722
chain_1,14.287293611866977,20.65018501460796,-34.52539784213662,14.55361522569655,10.23094912044754
chain_1,15.149784117899395,8.053930425765703,-17.814205476697015,12.17623283504856,10.757923194457296
chain_1,21.835805754560504,24.1433560533448,-19.96054959726369,-3.1602395503929013,10.311090348595366
chain_1,18.986430911673665,22.777300777753663,-19.189734511998505,-2.030083374007888,10.024164135454129
chain_1,15.466964019576118,9.489810168370504,-0.216935640291461,-5.046769442415912,11.251922754874547
chain_1,16.317740244413358,3.2408640037783543,1.8844262072795157,-0.1757284535654752,8.68783586415372
chain_1,17.745387790952282,26.216879765983677,-7.59880139380841,-17.997738351598077,8.72327711591671
chain_1,17.983330074959355,26.517716801759192,-6.137495453433883,-20.11084735634825,8.675407900663565
chain_1,17.97929638439466,16.69684356070131,-9.07384904758483,-9.404211678670444,11.448827451109894
chain_1,16.590477898173674,12.507319551939762,-7.774327333459587,-4.265299314280538,10.71836966233094
chain_1,18.29982927445733,-10.024767596991984,7.797878441263264,1.9309007623276044,12.800303368490267
chain_1,18.001136889794545,-11.914275249690634,7.50099613757314,5.707092772720141,12.6394161288862
chain_1,15.57255970065732,-9.082958511982548,10.855271961250368,-1.8676271643410225,10.290657837958683
chain_1,16.095689414175602,7.619764247997211,8.197482652873722,-12.602749094574357,10.562892173864984
chain_1,19.190388184295816,16.72397359347526,0.115575257059614,-15.616306358067664,9.892040661139124
chain_1,20.504963056550363,3.788607258558856,1.3963494500313929,-5.807372967421615,10.234560705130898
chain_1,15.9387425255379,20.97326723413431,-4.686932866867397,-14.997709003318697,8.515996264501121
chain_1,18.23417977568488,0.6750365948885753,15.706195203599629,-16.514972402935324,11.890968576411208
chain_1,18.46046746055671,7.281454420048996,20.8099312553636,-28.650462812341598,9.701485707297335
chain_1,19.30681376935073,9.45318740804578,-6.656874447189845,-3.744671884494964,11.439454526954728
chain_1,13.192736331734515,29.178224428983043,-8.44890279082301,-17.87220372238941,10.54132382228455
chain_1,23.717843304573336,35.143591089294766,-15.35748897431971,-24.123168949907253,14.026115580287346
chain_1,12.43438183679587,-17.69979708058561,33.28732022075353,-15.108988043738364,9.61420293578155
chain_1,18.62915189567376,8.76218842945322,18.548617191992324,-24.59654692154504,14.517342786809856
chain_1,18.61781557275374,6.150581329779628,19.10012154194357,-27.445947058643323,13.493114603436108
chain_1,15.89158953607466,13.847054388628669,-42.179034256096095,29.586625120578088,13.218704463896556
chain_1,16.506907867300253,22.41592624326258,-37.82320696535277,20.309201610010422,12.481973351664918
chain_1,19.921153481527,14.798634772884638,-16.27921396030729,1.3087762369870553,13.78716274340173
chain_1,15.197057193177947,13.660625369145096,-9.075397216488382,-5.06853564703311,10.917972920144836
chain_1,16.180779938951485,10.765456846316972,-4.744813161522314,-5.404994283939892,9.23914418306687
chain_1,14.86970148113804,13.939352868604969,-8.69598689039908,-4.742560248938968,9.4654257968422
chain_1,13.954326231151487,19.064722160185,-14.167412771990218,-6.637542056743239,9.252175020270752
