alpha,beta,chain
0.19485626,0.009319507,chain_0
0.20692793,0.0045395987,chain_0
0.17650473,0.015223549,chain_0
0.19706771,0.007788293,chain_0
0.20178059,0.009260225,chain_0
0.19497341,0.0050586457,chain_0
0.20156604,0.0080403695,chain_0
0.20114803,0.007632658,chain_0
0.205482,0.008104356,chain_0
0.1935064,0.0078075165,chain_0
0.1936496,0.006663723,chain_0
0.19049925,0.006765224,chain_0
0.18804923,0.006926239,chain_0
0.19858547,0.009264136,chain_0
0.17986901,0.0056919567,chain_0
0.18568398,0.005256249,chain_0
0.17534906,0.00940411,chain_0
0.18318349,0.00808706,chain_0
0.20844385,0.01446135,chain_0
0.1960145,0.0049987347,chain_0
0.20787099,0.0070963865,chain_0
0.19548663,0.009960638,chain_0
0.18862188,0.008910635,chain_0
0.19948795,0.008746781,chain_0
0.21694048,0.0081269415,chain_0
0.19837299,0.010657924,chain_0
0.17673564,0.016051274,chain_0
0.18245876,0.0056573707,chain_0
0.195376,0.0075344546,chain_0
0.19116291,0.0070777927,chain_0
0.19917443,0.0073342817,chain_0
0.19186881,0.0074163843,chain_0
0.18937424,0.015851764,chain_0
0.19043201,0.0037671349,chain_0
0.20916021,0.0075776293,chain_0
0.19862168,0.0072693005,chain_0
0.17708689,0.007896045,chain_0
0.19059867,0.007091204,chain_0
0.19294375,0.011223551,chain_0
0.19889587,0.010506289,chain_0
0.17627355,0.0049952813,chain_0
0.18849345,0.005766016,chain_0
0.19635901,0.0037704906,chain_0
0.19463836,0.012389277,chain_0
0.20246062,0.00885959,chain_0
0.20166145,0.0063115354,chain_0
0.2096679,0.010389433,chain_0
0.18459009,0.0059231604,chain_0
0.19017124,0.0063958415,chain_0
0.19906448,0.009318588,chain_0
0.18526182,0.010690246,chain_0
0.20279764,0.0072348146,chain_0
0.20756893,0.0062848744,chain_0
0.18775886,0.005655403,chain_0
0.17902173,0.007198728,chain_0
0.19171491,0.00599589,chain_0
0.16541141,0.008397375,chain_0
0.18612695,0.01131149,chain_0
0.19357932,0.0039309715,chain_0
0.17969996,0.006573961,chain_0
0.18394667,0.0070006233,chain_0
0.19554308,0.010046538,chain_0
0.19724372,0.009193934,chain_0
0.1875813,0.008546717,chain_0
0.18547589,0.0062781516,chain_0
0.18783116,0.005451122,chain_0
0.19602792,0.007118603,chain_0
0.17804864,0.013692016,chain_0
0.19634956,0.0057531996,chain_0
0.18529809,0.0060376665,chain_0
0.1802339,0.0051340833,chain_0
0.2109444,0.006293953,chain_0
0.18119498,0.010239249,chain_0
0.19305699,0.009356991,chain_0
0.20030521,0.0053261826,chain_0
0.18160842,0.013625518,chain_0
0.17843097,0.010839048,chain_0
0.19651535,0.013329242,chain_0
0.20521721,0.008880443,chain_0
0.18991864,0.007737019,chain_0
0.19411378,0.0077665523,chain_0
0.18792307,0.0062151956,chain_0
0.20965435,0.0129261315,chain_0
0.19287227,0.0050064027,chain_0
0.19714169,0.0058085136,chain_0
0.20207068,0.0055642556,chain_0
0.18971099,0.0064270357,chain_0
0.22460255,0.0056112534,chain_0
0.1984469,0.005576119,chain_0
0.22181374,0.010645326,chain_0
0.17999887,0.0070479647,chain_0
0.17061934,0.0059989938,chain_0
0.19483419,0.01034963,chain_0
0.1848135,0.0058001904,chain_0
0.1815097,0.014371838,chain_0
0.18655317,0.012149597,chain_0
0.17695971,0.015797295,chain_0
0.19619046,0.008373691,chain_0
0.19194746,0.010128619,chain_0
0.2073724,0.00558865,chain_0
0.18369785,0.0041543553,chain_0
0.19888082,0.009519532,chain_0
0.18541944,0.006201634,chain_0
0.1867214,0.008250252,chain_0
0.18486567,0.0065024113,chain_0
0.17498256,0.008657916,chain_0
0.18833743,0.007587084,chain_0
0.21241672,0.005991888,chain_0
0.19608259,0.006878718,chain_0
0.19299677,0.006236427,chain_0
0.19497293,0.008101176,chain_0
0.19130152,0.009293402,chain_0
0.20413473,0.0077634184,chain_0
0.1782666,0.011665635,chain_0
0.1983071,0.007330016,chain_0
0.20377108,0.0065170224,chain_0
0.1933992,0.009135881,chain_0
0.19584161,0.007437156,chain_0
0.19633727,0.0065783695,chain_0
0.1877646,0.0089641,chain_0
0.18992466,0.005707263,chain_0
0.21666503,0.005872695,chain_0
0.20946187,0.007711984,chain_0
0.19890137,0.0065366384,chain_0
0.18831539,0.0125792865,chain_0
0.2045805,0.0065071443,chain_0
0.18783702,0.0071372148,chain_0
0.20216675,0.009428177,chain_0
0.2005628,0.004760548,chain_0
0.19415917,0.0032999506,chain_0
0.20604715,0.0039438214,chain_0
0.19410026,0.011050644,chain_0
0.21455449,0.0062295506,chain_0
0.16844425,0.0067813,chain_0
0.19376709,0.010169501,chain_0
0.20077229,0.008934299,chain_0
0.18760659,0.004150419,chain_0
0.21636161,0.005648171,chain_0
0.21114841,0.0045590852,chain_0
0.1966191,0.0030889094,chain_0
0.19966744,0.00960437,chain_0
0.18730535,0.0056234263,chain_0
0.21691251,0.005527692,chain_0
0.1850514,0.009848366,chain_0
0.17105637,0.011000313,chain_0
0.19596621,0.0077265087,chain_0
0.19197112,0.00941351,chain_0
0.18992776,0.0073952964,chain_0
0.20105585,0.009304367,chain_0
0.1968445,0.0052844966,chain_0
0.18594515,0.012478383,chain_0
0.2011726,0.0077588437,chain_0
0.16108797,0.013092291,chain_0
0.19938332,0.005727141,chain_0
0.19003007,0.0042324984,chain_0
0.18640986,0.008320084,chain_0
0.21220961,0.0048565855,chain_0
0.1923415,0.0068825507,chain_0
0.1956643,0.015598164,chain_0
0.18776637,0.004625341,chain_0
0.20815282,0.0072716596,chain_0
0.19944064,0.013355311,chain_0
0.18858689,0.0066645867,chain_0
0.19447026,0.007857262,chain_0
0.18909773,0.0072878096,chain_0
0.18600908,0.013123983,chain_0
0.19588047,0.008987089,chain_0
0.20131868,0.0071863015,chain_0
0.17952107,0.009022154,chain_0
0.20764215,0.008197395,chain_0
0.18344977,0.0072309542,chain_0
0.18607438,0.0092154825,chain_0
0.20223059,0.0064672483,chain_0
0.18282336,0.010178501,chain_0
0.1768867,0.009242165,chain_0
0.20320939,0.007571028,chain_0
0.20601599,0.006742188,chain_0
0.1859093,0.008458719,chain_0
0.20433964,0.010264888,chain_0
0.19899784,0.0032348058,chain_0
0.18666795,0.004461918,chain_0
0.19534048,0.010506161,chain_0
0.19585893,0.015558181,chain_0
0.17247094,0.00817246,chain_0
0.18993837,0.004025405,chain_0
0.18127657,0.005723363,chain_0
0.20689231,0.005816585,chain_0
0.19495064,0.010455242,chain_0
0.18391125,0.0053220447,chain_0
0.18194747,0.010753394,chain_0
0.20723587,0.008801901,chain_0
0.18811443,0.008727122,chain_0
0.19058226,0.009580572,chain_0
0.19620015,0.009095953,chain_0
0.19091108,0.0059131854,chain_0
0.19757824,0.006592777,chain_0
0.20215212,0.010148049,chain_0
0.20668587,0.011969576,chain_0
0.19014536,0.0052346573,chain_0
0.19732626,0.008309975,chain_0
0.16614816,0.00601199,chain_0
0.20448463,0.009436701,chain_0
0.18659607,0.005342565,chain_0
0.20890565,0.0048235888,chain_0
0.19084148,0.014864801,chain_0
0.20372383,0.008937279,chain_0
0.19819526,0.009698332,chain_0
0.18616435,0.0076246285,chain_0
0.19098565,0.0095143905,chain_0
0.19065984,0.0030226598,chain_0
0.18235508,0.009201514,chain_0
0.19314149,0.0055136476,chain_0
0.19579342,0.005417712,chain_0
0.19266291,0.007654477,chain_0
0.18199402,0.0058986032,chain_0
0.1954584,0.005928105,chain_0
0.18287921,0.004007696,chain_0
0.18144742,0.005138411,chain_0
0.18558949,0.007948217,chain_0
0.18824795,0.00981847,chain_0
0.17841525,0.0078330105,chain_0
0.19544429,0.006642469,chain_0
0.20648032,0.008917209,chain_0
0.20740615,0.010630449,chain_0
0.18973586,0.010183303,chain_0
0.19635713,0.0063295104,chain_0
0.19177026,0.007224869,chain_0
0.19616249,0.011438341,chain_0
0.18219528,0.008649242,chain_0
0.20732863,0.0040725274,chain_0
0.19783577,0.007771279,chain_0
0.1711972,0.0066065458,chain_0
0.1999525,0.011739927,chain_0
0.19387013,0.009732599,chain_0
0.20190148,0.005837039,chain_0
0.19379078,0.009027727,chain_0
0.1910045,0.008699786,chain_0
0.18950886,0.011185154,chain_0
0.1752281,0.007918363,chain_0
0.19953719,0.009822096,chain_0
0.1810309,0.0071065575,chain_0
0.1932807,0.0079897465,chain_0
0.19690594,0.007450712,chain_0
0.19701122,0.011231439,chain_0
0.19235429,0.008206981,chain_0
0.19264437,0.0046515786,chain_0
0.1836657,0.006391728,chain_0
0.19671816,0.004536856,chain_0
0.19781196,0.0066829235,chain_0
0.1795981,0.0049578305,chain_0
0.21023469,0.0060028294,chain_0
0.1894297,0.00720553,chain_0
0.19964325,0.004370939,chain_0
0.18342471,0.010104674,chain_0
0.19699045,0.008399636,chain_0
0.1963022,0.009547212,chain_0
0.1942399,0.010291032,chain_0
0.17240605,0.006956255,chain_0
0.19051693,0.010138289,chain_0
0.18680023,0.005299503,chain_0
0.2134247,0.005016644,chain_0
0.17438538,0.007381643,chain_0
0.19558793,0.010024385,chain_0
0.20433664,0.0052198996,chain_0
0.18239988,0.0063520246,chain_0
0.17365205,0.009617777,chain_0
0.20906834,0.012218777,chain_0
0.17762485,0.004471647,chain_0
0.1904212,0.006093529,chain_0
0.19220911,0.0084186895,chain_0
0.17824613,0.006263921,chain_0
0.17577195,0.008387467,chain_0
0.19765897,0.009042771,chain_0
0.18469684,0.0063213897,chain_0
0.19961566,0.007106043,chain_0
0.18788822,0.008167416,chain_0
0.18027982,0.005265885,chain_0
0.20906526,0.010969939,chain_0
0.20903535,0.007579254,chain_0
0.19227794,0.0075409375,chain_0
0.19979171,0.0042016767,chain_0
0.18851829,0.013110191,chain_0
0.17744285,0.013486069,chain_0
0.19451925,0.009544088,chain_0
0.17755175,0.006802434,chain_0
0.19736284,0.0066618905,chain_0
0.19290777,0.009925455,chain_0
0.20789787,0.008301044,chain_0
0.16922192,0.009792811,chain_0
0.18999554,0.006225188,chain_0
0.19555482,0.008201255,chain_0
0.19380823,0.007020874,chain_0
0.19442512,0.009014747,chain_0
0.19966838,0.00819116,chain_0
0.22356287,0.0120933335,chain_0
0.2243106,0.016316103,chain_0
0.21377954,0.008703549,chain_0
0.21214262,0.006413488,chain_0
0.20125854,0.0067724846,chain_0
0.20403521,0.0059765023,chain_0
0.18975271,0.0071280524,chain_0
0.1940678,0.008471592,chain_0
0.19118412,0.004873238,chain_0
0.20615576,0.00398152,chain_0
0.18771538,0.008208036,chain_0
0.19042802,0.006445582,chain_0
0.2103031,0.0036393427,chain_0
0.17686905,0.009393159,chain_0
0.21568942,0.006646012,chain_0
0.1993775,0.0061241626,chain_0
0.19349658,0.0023318543,chain_0
0.19925389,0.0067625586,chain_0
0.18635772,0.013499914,chain_0
0.18236229,0.0066823214,chain_0
0.20773248,0.0073861685,chain_0
0.20267265,0.0056994073,chain_0
0.19996671,0.0117115015,chain_0
0.18349731,0.009296803,chain_0
0.18546955,0.006809842,chain_0
0.21489924,0.009340148,chain_0
0.21144807,0.009372869,chain_0
0.20629941,0.011675245,chain_0
0.18124445,0.006771465,chain_0
0.19252604,0.007077141,chain_0
0.18962987,0.009819036,chain_0
0.19083336,0.008654049,chain_0
0.1732884,0.009429331,chain_0
0.18729785,0.006814981,chain_0
0.20871611,0.010715532,chain_0
0.19560355,0.00879986,chain_0
0.18824546,0.01057893,chain_0
0.18663722,0.010946342,chain_0
0.18656364,0.011097229,chain_0
0.19912148,0.0044724466,chain_0
0.18317905,0.0071420902,chain_0
0.19857363,0.005126421,chain_0
0.20261908,0.0067987824,chain_0
0.19395767,0.0063248733,chain_0
0.20829085,0.0069168885,chain_0
0.1862337,0.007409811,chain_0
0.19622752,0.0038803485,chain_0
0.17791253,0.0091519775,chain_0
0.1858099,0.008824899,chain_0
0.17672835,0.009220541,chain_0
0.1923752,0.009893581,chain_0
0.19249313,0.0074077668,chain_0
0.21127313,0.0039076163,chain_0
0.2085851,0.004323837,chain_0
0.18900013,0.0049380027,chain_0
0.21833652,0.004810663,chain_0
0.19945852,0.011041322,chain_0
0.21333233,0.007378134,chain_0
0.19775765,0.0055321823,chain_0
0.21099699,0.0073978864,chain_0
0.18956843,0.005968852,chain_0
0.1815623,0.00603695,chain_0
0.1934855,0.005760328,chain_0
0.20172247,0.0055506527,chain_0
0.20174481,0.007903757,chain_0
0.19295517,0.0037827082,chain_0
0.2041299,0.0074374466,chain_0
0.17374037,0.006415992,chain_0
0.1819118,0.009786143,chain_0
0.19891657,0.010894015,chain_0
0.2030185,0.0060520004,chain_0
0.1838161,0.007377417,chain_0
0.1910457,0.009997774,chain_0
0.17630039,0.0069898833,chain_0
0.17925185,0.0051290356,chain_0
0.20593254,0.0058679977,chain_0
0.18383387,0.006209219,chain_0
0.1915203,0.0075818975,chain_0
0.18456927,0.009489431,chain_0
0.21629395,0.008053209,chain_0
0.18364213,0.007817474,chain_0
0.19531041,0.0091092745,chain_0
0.1846507,0.0033555543,chain_0
0.19415008,0.0046594227,chain_0
0.19830422,0.0075352374,chain_0
0.18788694,0.0070050177,chain_0
0.21537082,0.012315301,chain_0
0.2015884,0.005414743,chain_0
0.18640655,0.0073853163,chain_0
0.18386899,0.0072449255,chain_0
0.18158266,0.00898045,chain_0
0.17972109,0.0070783454,chain_0
0.2065654,0.012269814,chain_0
0.19373763,0.0075177476,chain_0
0.19892438,0.008124012,chain_0
0.19958003,0.008062035,chain_0
0.20341325,0.009695131,chain_0
0.19078732,0.010717707,chain_0
0.18156055,0.0036317348,chain_0
0.19414562,0.007430823,chain_0
0.1996539,0.0063995975,chain_0
0.18213855,0.010649398,chain_0
0.1969434,0.009975367,chain_0
0.18754598,0.007044627,chain_0
0.19145297,0.007074296,chain_0
0.1993066,0.004557273,chain_0
0.18668017,0.012967051,chain_0
0.18821996,0.00812729,chain_0
0.2087729,0.009904135,chain_0
0.1826223,0.005993465,chain_0
0.18596035,0.013602096,chain_0
0.19183263,0.0064263125,chain_0
0.18745041,0.011187578,chain_0
0.17072767,0.008465996,chain_0
0.18197691,0.012974655,chain_0
0.18305548,0.006037649,chain_0
0.2032519,0.005225022,chain_0
0.19212398,0.015205607,chain_0
0.1778178,0.008054971,chain_0
0.18623602,0.005550603,chain_0
0.17283437,0.00961796,chain_0
0.20233274,0.0075835926,chain_0
0.20758712,0.008000467,chain_0
0.20132193,0.0139623275,chain_0
0.19089767,0.009274319,chain_0
0.19249038,0.0081888195,chain_0
0.17439175,0.0059136525,chain_0
0.18328476,0.0064121718,chain_0
0.19688714,0.00970847,chain_0
0.18223587,0.0056448393,chain_0
0.18994272,0.008019315,chain_0
0.19913734,0.005478287,chain_0
0.19241384,0.010535838,chain_0
0.19152161,0.004117556,chain_0
0.17815465,0.010660609,chain_0
0.20250002,0.009954325,chain_0
0.2002514,0.005914332,chain_0
0.17655766,0.0068840794,chain_0
0.1878552,0.0074643185,chain_0
0.21083292,0.008556096,chain_0
0.18768965,0.0062265648,chain_0
0.2087875,0.0048043006,chain_0
0.22033685,0.0035235612,chain_0
0.18832082,0.007889855,chain_0
0.19827901,0.0076983306,chain_0
0.18471807,0.017592937,chain_0
0.18155277,0.010044996,chain_0
0.19346878,0.0064659817,chain_0
0.20290472,0.009799046,chain_0
0.19975291,0.008498248,chain_0
0.20986454,0.007272089,chain_0
0.20298465,0.0047921706,chain_0
0.18703105,0.0071760705,chain_0
0.17181033,0.004498265,chain_0
0.20563751,0.009576046,chain_0
0.18246835,0.012599462,chain_0
0.18011697,0.0071940813,chain_0
0.19160959,0.0075720605,chain_0
0.20628227,0.0067568733,chain_0
0.18134436,0.00595027,chain_0
0.23345986,0.004368842,chain_0
0.196673,0.007302608,chain_0
0.20087767,0.005492336,chain_0
0.21521097,0.005477189,chain_0
0.20680712,0.007930548,chain_0
0.1873791,0.0038628743,chain_0
0.18275332,0.0044153966,chain_0
0.18056564,0.0102330325,chain_0
0.20416212,0.002897216,chain_0
0.1874958,0.005374956,chain_0
0.19921282,0.0140479095,chain_0
0.19237575,0.0071961153,chain_0
0.18914378,0.005246611,chain_0
0.20053016,0.0067604706,chain_0
0.19224538,0.006321035,chain_0
0.18994486,0.006806461,chain_0
0.20369107,0.0059673446,chain_0
0.20697446,0.0069068195,chain_0
0.19639492,0.0070764776,chain_0
0.20272848,0.0065811607,chain_0
0.19155464,0.014829264,chain_0
0.20002751,0.010809097,chain_0
0.19600084,0.010402263,chain_0
0.20573431,0.008810716,chain_0
0.21041447,0.0037722397,chain_0
0.1809656,0.010861839,chain_0
0.20038956,0.011492299,chain_0
0.19701266,0.006316232,chain_0
0.1868005,0.0036554507,chain_0
0.19453241,0.0062014065,chain_0
0.17502947,0.006717949,chain_0
0.19538225,0.008547682,chain_0
0.2124511,0.004909414,chain_0
0.1858955,0.00607422,chain_0
0.19120924,0.0054861754,chain_0
0.20708738,0.013628483,chain_0
0.19869241,0.0077886456,chain_0
0.17331171,0.011087069,chain_0
0.18176657,0.0099071935,chain_0
0.18610267,0.010141447,chain_0
0.17800511,0.0114583485,chain_0
0.1937555,0.004150288,chain_0
0.19439252,0.007774704,chain_0
0.18761949,0.008533099,chain_0
0.19285738,0.008292062,chain_0
0.19891104,0.007033645,chain_0
0.2186802,0.009515193,chain_0
0.19021572,0.00886116,chain_0
0.17448427,0.0077076126,chain_0
0.18566015,0.0059062205,chain_0
0.18874574,0.009692837,chain_0
0.20422077,0.007368574,chain_0
0.18278798,0.006566578,chain_0
0.21246982,0.00829966,chain_0
0.19013487,0.0043929527,chain_0
0.18400602,0.0039311796,chain_0
0.19873133,0.009496807,chain_0
0.18331704,0.0038860478,chain_0
0.19323015,0.0039664777,chain_0
0.1965985,0.004494039,chain_0
0.2043925,0.011808482,chain_0
0.20497695,0.007892448,chain_0
0.17819923,0.008159023,chain_0
0.18268579,0.006024124,chain_0
0.21385796,0.0071308315,chain_0
0.1923076,0.007827377,chain_0
0.17562158,0.010972139,chain_0
0.20762587,0.01068771,chain_0
0.18865229,0.010501286,chain_0
0.19545811,0.008150603,chain_0
0.19410011,0.008839167,chain_0
0.18039478,0.009392707,chain_0
0.19563586,0.0078813145,chain_0
0.18614113,0.004186011,chain_0
0.21409266,0.009555257,chain_0
0.20604028,0.0037315404,chain_0
0.1887895,0.005634597,chain_0
0.18134774,0.009337323,chain_0
0.17050377,0.005710342,chain_0
0.22241557,0.0048308037,chain_0
0.17389274,0.0042580217,chain_0
0.20455448,0.007615649,chain_0
0.18893608,0.009001988,chain_0
0.19656542,0.007944393,chain_0
0.19494072,0.00587736,chain_0
0.19257921,0.0061187455,chain_0
0.21176982,0.007671893,chain_1
0.17583916,0.011548185,chain_1
0.1907402,0.0051305173,chain_1
0.20811237,0.0061499337,chain_1
0.16290385,0.0042337836,chain_1
0.19300678,0.009276501,chain_1
0.17077096,0.008956938,chain_1
0.2062369,0.010907697,chain_1
0.19805649,0.0024442687,chain_1
0.20915753,0.008422783,chain_1
0.19151598,0.010797508,chain_1
0.18453574,0.0051605506,chain_1
0.18708852,0.009586416,chain_1
0.20946929,0.005808519,chain_1
0.20128989,0.0065777935,chain_1
0.2022655,0.009728734,chain_1
0.19520971,0.0042413473,chain_1
0.20097205,0.0055300714,chain_1
0.19530632,0.010378086,chain_1
0.1989203,0.013552513,chain_1
0.18782184,0.004072562,chain_1
0.1980041,0.010597516,chain_1
0.2006288,0.009968736,chain_1
0.18946937,0.0058195097,chain_1
0.19703281,0.0061757695,chain_1
0.17654136,0.0062947446,chain_1
0.18516627,0.008009834,chain_1
0.21057488,0.007526284,chain_1
0.18140419,0.005843265,chain_1
0.19171388,0.00632218,chain_1
0.19146886,0.011108038,chain_1
0.20584565,0.008224866,chain_1
0.20638654,0.006248882,chain_1
0.20497797,0.0060195294,chain_1
0.1732547,0.0105917435,chain_1
0.19278972,0.006692395,chain_1
0.19152713,0.006795216,chain_1
0.21719319,0.009122625,chain_1
0.2059558,0.0063623884,chain_1
0.17669448,0.0045244587,chain_1
0.22036338,0.0043078656,chain_1
0.18726525,0.002309086,chain_1
0.19313103,0.012114063,chain_1
0.2005838,0.0074430443,chain_1
0.21430351,0.009275432,chain_1
0.18963575,0.0062969797,chain_1
0.1912988,0.00592381,chain_1
0.18866019,0.0055699255,chain_1
0.17435834,0.012879241,chain_1
0.18715055,0.0044232137,chain_1
0.1983479,0.008171434,chain_1
0.20226157,0.0067650788,chain_1
0.19155654,0.008149391,chain_1
0.17721966,0.0068897894,chain_1
0.22839738,0.005210263,chain_1
0.1863622,0.013108816,chain_1
0.198407,0.009287959,chain_1
0.17910156,0.011429932,chain_1
0.18823484,0.0081255585,chain_1
0.18755795,0.0073112496,chain_1
0.19295096,0.006900307,chain_1
0.20353532,0.006293554,chain_1
0.18194146,0.008243305,chain_1
0.1971674,0.011171592,chain_1
0.2160953,0.008666323,chain_1
0.20205644,0.004749682,chain_1
0.17835887,0.0069633317,chain_1
0.20626709,0.0077151265,chain_1
0.19204006,0.007604782,chain_1
0.19147544,0.0065941093,chain_1
0.19417977,0.01162127,chain_1
0.19641355,0.007897158,chain_1
0.19443539,0.011979954,chain_1
0.2101279,0.009668137,chain_1
0.18389037,0.008614438,chain_1
0.1974518,0.005859218,chain_1
0.1899811,0.0042085377,chain_1
0.19583118,0.0040588514,chain_1
0.18366499,0.008432174,chain_1
0.19389379,0.0090251025,chain_1
0.20148897,0.003826879,chain_1
0.19512019,0.008104384,chain_1
0.20056418,0.008931983,chain_1
0.20865543,0.007868329,chain_1
0.19164039,0.008213765,chain_1
0.19541043,0.005250561,chain_1
0.18683606,0.0054311827,chain_1
0.19731963,0.010187548,chain_1
0.19798166,0.012977392,chain_1
0.1838754,0.00618778,chain_1
0.18944764,0.0069874628,chain_1
0.1906038,0.0072887894,chain_1
0.18102375,0.00892471,chain_1
0.18919438,0.010462831,chain_1
0.18843071,0.0038716744,chain_1
0.20792812,0.0050632358,chain_1
0.21293011,0.004486591,chain_1
0.19437832,0.006811893,chain_1
0.20193785,0.0036519568,chain_1
0.19492286,0.012399583,chain_1
0.21822564,0.008325283,chain_1
0.18066184,0.008311277,chain_1
0.19819243,0.0076688635,chain_1
0.18725899,0.0043421015,chain_1
0.19297174,0.0067635635,chain_1
0.20253144,0.0063680876,chain_1
0.19714984,0.005767346,chain_1
0.18588337,0.011946526,chain_1
0.19144079,0.005829681,chain_1
0.18823145,0.005186766,chain_1
0.18370941,0.01237242,chain_1
0.19379374,0.0066267345,chain_1
0.19422145,0.009384097,chain_1
0.17996302,0.0048018508,chain_1
0.19373102,0.009029125,chain_1
0.1884424,0.0074745826,chain_1
0.19383112,0.0108680595,chain_1
0.2206904,0.002325921,chain_1
0.1878055,0.010037682,chain_1
0.18342179,0.007517235,chain_1
0.18976298,0.006060061,chain_1
0.18843952,0.008818115,chain_1
0.19356085,0.009388385,chain_1
0.21730648,0.012521585,chain_1
0.19619766,0.008194701,chain_1
0.19496591,0.007154721,chain_1
0.19268917,0.0053674537,chain_1
0.18331556,0.009872654,chain_1
0.19857341,0.0062272204,chain_1
0.19132383,0.0055366266,chain_1
0.19066639,0.0045598303,chain_1
0.1746647,0.0071170735,chain_1
0.19341974,0.0043099835,chain_1
0.1945272,0.004371939,chain_1
0.17924798,0.005494454,chain_1
0.19604722,0.0142868925,chain_1
0.20452106,0.008599459,chain_1
0.18853211,0.0088924505,chain_1
0.19520015,0.005925704,chain_1
0.1764039,0.010398171,chain_1
0.21853971,0.0055269087,chain_1
0.21585393,0.008638119,chain_1
0.21670187,0.0064995335,chain_1
0.18294202,0.0063740443,chain_1
0.18615389,0.0050292816,chain_1
0.18973643,0.006877925,chain_1
0.19013041,0.008381766,chain_1
0.18283226,0.0065209023,chain_1
0.21695131,0.010728049,chain_1
0.20791066,0.0025165444,chain_1
0.18840171,0.010065319,chain_1
0.17841743,0.006344873,chain_1
0.20556681,0.010511275,chain_1
0.20370904,0.0057058646,chain_1
0.17043391,0.0108694425,chain_1
0.21527964,0.007576817,chain_1
0.19893306,0.010078412,chain_1
0.1852268,0.005338994,chain_1
0.17549297,0.007669517,chain_1
0.1766685,0.0061400123,chain_1
0.1875584,0.0039276006,chain_1
0.17554206,0.014730982,chain_1
0.19227457,0.0072331773,chain_1
0.1896739,0.008001667,chain_1
0.19294894,0.005490975,chain_1
0.20479986,0.009690186,chain_1
0.20299676,0.009661654,chain_1
0.20451254,0.010531733,chain_1
0.2030644,0.006648211,chain_1
0.20207408,0.005499083,chain_1
0.18247502,0.009394053,chain_1
0.18917246,0.008090617,chain_1
0.19693427,0.01061892,chain_1
0.18743125,0.0075798533,chain_1
0.19495949,0.004556459,chain_1
0.174759,0.010040475,chain_1
0.19670588,0.008082608,chain_1
0.18042564,0.006709107,chain_1
0.20149423,0.009921872,chain_1
0.19178443,0.0085271895,chain_1
0.20126216,0.006437028,chain_1
0.19167887,0.003970916,chain_1
0.19104967,0.008778044,chain_1
0.19676946,0.0069771423,chain_1
0.19774732,0.007485075,chain_1
0.19088355,0.0071585337,chain_1
0.21073496,0.0061064675,chain_1
0.19911635,0.011221435,chain_1
0.192074,0.008138977,chain_1
0.18417813,0.004741071,chain_1
0.20623392,0.005191089,chain_1
0.20936935,0.008359457,chain_1
0.21206932,0.0086730765,chain_1
0.20373158,0.008341876,chain_1
0.1922193,0.006190694,chain_1
0.19715104,0.0063244696,chain_1
0.1734564,0.009686153,chain_1
0.19254076,0.007306544,chain_1
0.18036345,0.006635348,chain_1
0.19040504,0.0066692987,chain_1
0.18822303,0.008349845,chain_1
0.19728495,0.007066136,chain_1
0.19066396,0.005588532,chain_1
0.18963921,0.0072462093,chain_1
0.19805403,0.008031203,chain_1
0.190486,0.007555597,chain_1
0.19796339,0.0075008525,chain_1
0.19528285,0.0072971154,chain_1
0.18335775,0.009658143,chain_1
0.20244661,0.0060281157,chain_1
0.16283096,0.012287673,chain_1
0.18856153,0.0045416635,chain_1
0.21014698,0.0029776562,chain_1
0.20766747,0.008843366,chain_1
0.18423659,0.005152939,chain_1
0.19445693,0.005868736,chain_1
0.19649202,0.005048126,chain_1
0.21604152,0.011255313,chain_1
0.19351333,0.0066792816,chain_1
0.18735889,0.008624356,chain_1
0.19714312,0.006439888,chain_1
0.19976212,0.00635223,chain_1
0.18162884,0.0049602343,chain_1
0.21066278,0.008914958,chain_1
0.18076554,0.006669673,chain_1
0.19446829,0.010295798,chain_1
0.18490954,0.009518203,chain_1
0.17221886,0.008970119,chain_1
0.19254294,0.009557337,chain_1
0.20344348,0.012139174,chain_1
0.1859166,0.007984001,chain_1
0.19132671,0.007362902,chain_1
0.18631992,0.005538577,chain_1
0.18874994,0.005628773,chain_1
0.20793825,0.012650411,chain_1
0.19246459,0.0076024416,chain_1
0.19155575,0.004371089,chain_1
0.17505136,0.0042875004,chain_1
0.18029796,0.010805916,chain_1
0.18766624,0.0059576724,chain_1
0.19241887,0.007454004,chain_1
0.18139416,0.007549904,chain_1
0.17787628,0.0061634798,chain_1
0.20596273,0.011131861,chain_1
0.1870322,0.0075053745,chain_1
0.18444884,0.011553483,chain_1
0.18501656,0.011255029,chain_1
0.1875785,0.007465912,chain_1
0.20426032,0.009358534,chain_1
0.21899433,0.006405712,chain_1
0.1887434,0.010719815,chain_1
0.19592154,0.0066342163,chain_1
0.20162067,0.010119405,chain_1
0.20101246,0.008057715,chain_1
0.20218022,0.010315011,chain_1
0.19043797,0.0047593215,chain_1
0.19789436,0.0050436384,chain_1
0.18915164,0.008979265,chain_1
0.18882638,0.0074667227,chain_1
0.20852235,0.0054112636,chain_1
0.22299764,0.0049792654,chain_1
0.18106414,0.0058791516,chain_1
0.18877214,0.0070627835,chain_1
0.19360846,0.010892992,chain_1
0.18768722,0.0056910287,chain_1
0.18734194,0.010685755,chain_1
