alpha,beta,chain
0.19429632,0.005735593,chain_1
0.1925811,0.008459685,chain_1
0.20164596,0.008904105,chain_1
0.21741349,0.004705669,chain_1
0.19785824,0.0074503683,chain_1
0.1881971,0.0062070806,chain_1
0.18014893,0.007915454,chain_1
0.21118368,0.006951362,chain_1
0.18535732,0.011295189,chain_1
0.1802699,0.006974081,chain_1
0.20346208,0.0067400583,chain_1
0.2006965,0.005213059,chain_1
0.17633514,0.009123278,chain_1
0.17577152,0.003457846,chain_1
0.1883269,0.010330208,chain_1
0.20285101,0.010023903,chain_1
0.19458841,0.014404786,chain_1
0.18933596,0.006649915,chain_1
0.20505822,0.007083775,chain_1
0.19436346,0.0073944516,chain_1
0.19633071,0.0070947953,chain_1
0.19915125,0.0072734826,chain_1
0.1987515,0.005733687,chain_1
0.1920236,0.009273102,chain_1
0.21249391,0.007923029,chain_1
0.19003525,0.0068743215,chain_1
0.20353046,0.008184958,chain_1
0.2119491,0.0059779757,chain_1
0.19559987,0.007890217,chain_1
0.1987704,0.008967212,chain_1
0.16635898,0.0076626604,chain_1
0.20682777,0.004245896,chain_1
0.19042276,0.006662916,chain_1
0.20600252,0.007913409,chain_1
0.18989065,0.0062067015,chain_1
0.20114227,0.012284114,chain_1
0.19030607,0.006502691,chain_1
0.1985614,0.006039946,chain_1
0.19685842,0.005145789,chain_1
0.1697823,0.013490849,chain_1
0.21878052,0.0071218605,chain_1
0.1934938,0.00706879,chain_1
0.17516942,0.0068466,chain_1
0.18967625,0.005403727,chain_1
0.19229454,0.006203065,chain_1
0.19878522,0.009077428,chain_1
0.18444787,0.0105818305,chain_1
0.19676454,0.007942664,chain_1
0.21059553,0.008818259,chain_1
0.19029473,0.0076900213,chain_1
0.20060585,0.0044346913,chain_1
0.17004511,0.0054378905,chain_1
0.18717451,0.009584653,chain_1
0.18527925,0.0040590786,chain_1
0.20191057,0.0058086948,chain_1
0.17532338,0.008690661,chain_1
0.21534924,0.0056164903,chain_1
0.19089402,0.005283737,chain_1
0.18878654,0.0060360734,chain_1
0.19436693,0.005505166,chain_1
0.19057073,0.010173501,chain_1
0.19789103,0.008051081,chain_1
0.19152167,0.0051033124,chain_1
0.19895104,0.007825978,chain_1
0.19193254,0.008608515,chain_1
0.17395803,0.0111746155,chain_1
0.21207525,0.0054084854,chain_1
0.22150177,0.010105398,chain_1
0.19918467,0.008683975,chain_1
0.21668006,0.0074817864,chain_1
0.22373025,0.005753049,chain_1
0.16848838,0.009312543,chain_1
0.1929794,0.009921919,chain_1
0.18812816,0.009456182,chain_1
0.16765133,0.0065016528,chain_1
0.19978286,0.009080359,chain_1
0.19053023,0.008673281,chain_1
0.19231579,0.0060785958,chain_1
0.20634133,0.0036567054,chain_1
0.20341639,0.008581895,chain_1
0.1898177,0.004531148,chain_1
0.18339819,0.007000068,chain_1
0.19380327,0.008431375,chain_1
0.19059306,0.009625072,chain_1
0.22110218,0.00505752,chain_1
0.19464754,0.0061836685,chain_1
0.18636332,0.0053491797,chain_1
0.20946299,0.0073080007,chain_1
0.20059867,0.00818905,chain_1
0.19057909,0.0063841892,chain_1
0.20297194,0.006230073,chain_1
0.18427375,0.007455063,chain_1
0.18313873,0.007601296,chain_1
0.18726522,0.005344802,chain_1
0.1953715,0.005474606,chain_1
0.19192164,0.004524347,chain_1
0.19901927,0.009096906,chain_1
0.16782518,0.008809609,chain_1
0.19172715,0.006967905,chain_1
0.20499846,0.0065316604,chain_1
0.21654576,0.0050777528,chain_1
0.20787759,0.006660343,chain_1
0.20237067,0.004786779,chain_1
0.20116001,0.006863493,chain_1
0.18723279,0.0070112622,chain_1
0.20684375,0.0057365885,chain_1
0.20328405,0.010160625,chain_1
0.20209962,0.010183558,chain_1
0.19006787,0.0072022383,chain_1
0.21312982,0.0037526418,chain_1
0.19402717,0.0067184186,chain_1
0.18768515,0.007183159,chain_1
0.18410793,0.0038936527,chain_1
0.17874224,0.009746635,chain_1
0.18940167,0.0074616745,chain_1
0.18906543,0.008182469,chain_1
0.19427246,0.011951927,chain_1
0.20390822,0.013341619,chain_1
0.19368209,0.0064693512,chain_1
0.18241404,0.0077220816,chain_1
0.20441458,0.009914177,chain_1
0.18451945,0.0071043386,chain_1
0.20150262,0.014934062,chain_1
0.19349585,0.0045811874,chain_1
0.18974176,0.006328237,chain_1
0.18031158,0.0048768697,chain_1
0.18967547,0.004088588,chain_1
0.20382859,0.009097213,chain_1
0.19288172,0.005978486,chain_1
0.20939653,0.0054202247,chain_1
0.16770206,0.00803203,chain_1
0.1712214,0.007400635,chain_1
0.19603111,0.008013003,chain_1
0.18321784,0.007263386,chain_1
0.19149151,0.0046406337,chain_1
0.17341411,0.009992196,chain_1
0.17403275,0.006159775,chain_1
0.19682679,0.009735353,chain_1
0.19514875,0.0055270265,chain_1
0.20302948,0.009044798,chain_1
0.2123437,0.0048127742,chain_1
0.18157127,0.005494288,chain_1
0.19336508,0.008494724,chain_1
0.19175941,0.007954831,chain_1
0.18929256,0.014384386,chain_1
0.18638387,0.009814586,chain_1
0.1676934,0.0074844267,chain_1
0.19552152,0.0065833004,chain_1
0.18697989,0.005476541,chain_1
0.18870677,0.011271198,chain_1
0.19778004,0.005923507,chain_1
0.20735042,0.0073286556,chain_1
0.18816502,0.010578707,chain_1
0.19476528,0.0039113867,chain_1
0.20804262,0.010643741,chain_1
0.20557144,0.008766557,chain_1
0.17827016,0.009437443,chain_1
0.1983743,0.009663162,chain_1
0.19628459,0.013286076,chain_1
0.20970169,0.007761541,chain_1
0.20487033,0.010655893,chain_1
0.180439,0.008809333,chain_1
0.18527421,0.008376682,chain_1
0.19937617,0.006550437,chain_1
0.19449835,0.0046988707,chain_1
0.18657699,0.0044780956,chain_1
0.17943847,0.0037467594,chain_1
0.18442082,0.008890579,chain_1
0.19541977,0.0067845727,chain_1
0.18517102,0.0062734024,chain_1
0.20460883,0.004098639,chain_1
0.2122391,0.0063183075,chain_1
0.19574621,0.0074261827,chain_1
0.18977048,0.008974899,chain_1
0.18752292,0.006314636,chain_1
0.17685468,0.0055453735,chain_1
0.18620932,0.006204624,chain_1
0.22209862,0.005245149,chain_1
0.22650178,0.006388943,chain_1
0.20490997,0.010490224,chain_1
0.18466334,0.009731705,chain_1
0.19829127,0.008947116,chain_1
0.20115714,0.0049789394,chain_1
0.18731263,0.007704354,chain_1
0.19103462,0.004439697,chain_1
0.19643822,0.005820881,chain_1
0.18361734,0.0075025894,chain_1
0.20208442,0.010305338,chain_1
0.20177072,0.005342547,chain_1
0.20123619,0.0070532314,chain_1
0.19866228,0.007886911,chain_1
0.19102746,0.006395902,chain_1
0.19938998,0.0036591908,chain_1
0.19413196,0.008705958,chain_1
0.20295589,0.0063145068,chain_1
0.17711276,0.0070130983,chain_1
0.18623652,0.0053374846,chain_1
0.19689626,0.0068074544,chain_1
0.16971724,0.010658078,chain_1
0.18582201,0.015153429,chain_1
0.19315481,0.009144001,chain_1
0.1873862,0.0074054925,chain_1
0.19092782,0.0064840456,chain_1
0.20670722,0.0054936726,chain_1
0.18130538,0.008669238,chain_1
0.2116129,0.0077715586,chain_1
0.18424444,0.0071752267,chain_1
0.21513286,0.0070667816,chain_1
0.19685107,0.009545192,chain_1
0.19814451,0.007768139,chain_1
0.1947501,0.0069685895,chain_1
0.18950927,0.0061652116,chain_1
0.18328723,0.007867566,chain_1
0.18639039,0.005552348,chain_1
0.20546152,0.0147149665,chain_1
0.19504443,0.0051907124,chain_1
0.18603478,0.0075533427,chain_1
0.18925372,0.011150732,chain_1
0.22257195,0.005092561,chain_1
0.19535437,0.0036923508,chain_1
0.19164929,0.008440575,chain_1
0.20040694,0.0082098385,chain_1
0.19509302,0.0065138726,chain_1
0.17562398,0.00612772,chain_1
0.17569663,0.00878833,chain_1
0.20843518,0.007878044,chain_1
0.18576398,0.007644741,chain_1
0.18220365,0.012331169,chain_1
0.2056313,0.011074565,chain_1
0.19032548,0.00981284,chain_1
0.19621995,0.0041476483,chain_1
0.19552818,0.006585617,chain_1
0.19508624,0.0084577855,chain_1
0.2047981,0.0074524153,chain_1
0.18179797,0.010691051,chain_1
0.18400878,0.0044834116,chain_1
0.19824865,0.013865894,chain_1
0.18772356,0.012197955,chain_1
0.20005214,0.0047866264,chain_1
0.2056911,0.00262533,chain_1
0.176401,0.0104200095,chain_1
0.1836122,0.010328001,chain_1
0.18860498,0.0049645607,chain_1
0.1845035,0.013429432,chain_1
0.17016323,0.009965631,chain_1
0.19555506,0.0035166477,chain_1
0.22575018,0.006460048,chain_1
0.186217,0.010135617,chain_1
0.20732404,0.009455298,chain_1
0.20636247,0.0030541236,chain_1
0.18335278,0.0060602757,chain_1
0.21824613,0.006526997,chain_1
0.18061945,0.0071522957,chain_1
0.17957877,0.0059085162,chain_1
0.19832481,0.009574504,chain_1
0.17969598,0.004896256,chain_1
0.19758157,0.0057041375,chain_1
0.1875755,0.007941775,chain_1
0.20710936,0.013282738,chain_1
0.18739581,0.008052888,chain_1
0.1988226,0.008581253,chain_1
0.20679961,0.007818138,chain_1
0.19916637,0.008308594,chain_1
0.17860076,0.008294091,chain_1
0.19321805,0.00797819,chain_1
0.20892264,0.007701423,chain_1
0.18682572,0.010868518,chain_1
0.17400607,0.010544838,chain_1
0.19715022,0.0055443477,chain_1
0.17527133,0.011976579,chain_1
0.19441728,0.008119636,chain_1
0.21368527,0.008629451,chain_1
0.20242748,0.0072024926,chain_1
0.19669776,0.0067099216,chain_1
0.18882105,0.006597366,chain_1
0.19442299,0.007359929,chain_1
0.21095763,0.008732941,chain_1
0.17945811,0.0048035714,chain_1
0.18085524,0.008251664,chain_1
0.17745888,0.007025432,chain_1
0.1938571,0.009589906,chain_1
0.20246646,0.0057567046,chain_1
0.19075073,0.006462263,chain_1
0.21294574,0.010608657,chain_1
0.19959797,0.00605514,chain_1
0.19616003,0.008563464,chain_1
0.21012561,0.006301326,chain_1
0.18516783,0.006731171,chain_1
0.19704339,0.0070268125,chain_1
0.18192574,0.0050843162,chain_1
0.18750606,0.008053722,chain_1
0.17291297,0.008853532,chain_1
0.18751502,0.012863197,chain_1
0.2090595,0.0069838283,chain_1
0.18686497,0.0072899195,chain_1
0.20720607,0.005802859,chain_1
0.19816868,0.008195468,chain_1
0.20241193,0.008488261,chain_1
0.2033473,0.009599317,chain_1
0.20705868,0.008750394,chain_1
0.19436996,0.008010389,chain_1
0.19704883,0.005370756,chain_1
0.17648289,0.010905777,chain_1
0.1685184,0.006134786,chain_1
0.19717199,0.006784773,chain_1
0.18339206,0.0072479593,chain_1
0.20110711,0.010623124,chain_1
0.19078055,0.0054126987,chain_1
0.18139328,0.009014199,chain_1
0.20001341,0.008357045,chain_1
0.19024786,0.008951913,chain_1
0.19756606,0.0059738783,chain_1
0.19305298,0.009695951,chain_1
0.18797003,0.010269519,chain_1
0.20146938,0.010800103,chain_1
0.19522531,0.012028299,chain_1
0.19062105,0.010114123,chain_1
0.197087,0.00734554,chain_1
0.20397197,0.008035337,chain_1
0.17862244,0.0063824393,chain_1
0.21282057,0.0076850103,chain_1
0.20228098,0.006743826,chain_1
0.20099382,0.010023688,chain_1
0.19417663,0.0051843505,chain_1
0.19472338,0.010564119,chain_1
0.20038639,0.004511219,chain_1
0.2003803,0.010811247,chain_1
0.19299996,0.005201835,chain_1
0.18796043,0.011941508,chain_1
0.17859541,0.00823702,chain_1
0.20685545,0.007699209,chain_1
0.19153227,0.009492776,chain_1
0.19993842,0.006263234,chain_1
0.18604554,0.004606613,chain_1
0.19708778,0.013836555,chain_1
0.19236726,0.0032495074,chain_1
0.20139208,0.009412572,chain_1
0.19783452,0.006976805,chain_1
0.197361,0.010564608,chain_1
0.19230779,0.0034538135,chain_1
0.21282725,0.009296243,chain_1
0.17271712,0.0096780425,chain_1
0.21118921,0.0052408916,chain_1
0.19317402,0.010675443,chain_1
0.18623853,0.0116908215,chain_1
0.20195058,0.0070686014,chain_1
0.18956292,0.0067676543,chain_1
0.19109589,0.011727845,chain_1
0.20576423,0.006247482,chain_1
0.1884267,0.0060928906,chain_1
0.19732203,0.006362888,chain_1
0.19523431,0.0074467277,chain_1
0.20064227,0.009668232,chain_1
0.19718254,0.0074408147,chain_1
0.18446398,0.0071830763,chain_1
0.19115585,0.008975254,chain_1
0.1946454,0.005618036,chain_1
0.19602847,0.008865433,chain_1
0.17421101,0.009310154,chain_1
0.19327919,0.008174494,chain_1
0.20594324,0.008873634,chain_1
0.19700752,0.007467081,chain_1
0.1864715,0.0052800574,chain_1
0.18260923,0.009615998,chain_1
0.18944244,0.0070508774,chain_1
0.18966493,0.0053010467,chain_1
0.20305721,0.010792406,chain_1
0.1870346,0.0070049465,chain_1
0.18014444,0.004642099,chain_1
0.20574306,0.008219012,chain_1
0.18051985,0.0055768946,chain_1
0.19633788,0.008328312,chain_1
0.17481384,0.011632545,chain_1
0.19055058,0.0077809324,chain_1
0.1870614,0.005795451,chain_1
0.18791704,0.0040357113,chain_1
0.18573588,0.011957257,chain_1
0.19583057,0.0077114953,chain_1
0.2028735,0.0052328757,chain_1
0.20540832,0.0040880265,chain_1
0.17764111,0.008485626,chain_1
0.17515859,0.011549243,chain_1
0.18547606,0.0072896727,chain_1
0.19126046,0.006786938,chain_1
0.19850999,0.009125379,chain_1
0.19028851,0.008959732,chain_1
0.21856724,0.008114949,chain_1
0.18948838,0.007171639,chain_1
0.17682059,0.00670459,chain_1
0.20491478,0.01575173,chain_1
0.22267583,0.0051618638,chain_1
0.18143812,0.0060824812,chain_1
0.18072546,0.0067268205,chain_1
0.18687698,0.008330015,chain_1
0.17434002,0.007738684,chain_1
0.18250285,0.0043287817,chain_1
0.20669559,0.0047068764,chain_1
0.18892063,0.009170243,chain_1
0.20668519,0.009359902,chain_1
0.21778041,0.0047704573,chain_1
0.1787672,0.0096228,chain_1
0.18868929,0.007671438,chain_1
0.18036248,0.0076865936,chain_1
0.19947311,0.009810894,chain_1
0.17766343,0.005407753,chain_1
0.19690508,0.0059392946,chain_1
0.19295919,0.009960296,chain_1
0.1874382,0.0067692455,chain_1
0.18369754,0.007128071,chain_1
0.2139677,0.0050157146,chain_1
0.19550814,0.009324407,chain_1
0.17133132,0.012472921,chain_1
0.18747014,0.008717817,chain_1
0.19660047,0.016389623,chain_1
0.17303348,0.0047290833,chain_1
0.20312355,0.006521711,chain_1
0.1940844,0.0091685895,chain_1
0.17612574,0.009346041,chain_1
0.18289645,0.0072266147,chain_1
0.19039409,0.0062432117,chain_1
0.17248161,0.0073143803,chain_1
0.18121512,0.00588778,chain_1
0.19908604,0.004215285,chain_1
0.19498076,0.01023136,chain_1
0.20751436,0.006599141,chain_1
0.17473894,0.00856074,chain_1
0.21118978,0.004795168,chain_1
0.21579747,0.00905114,chain_1
0.19364426,0.004246997,chain_1
0.18606244,0.00448367,chain_1
0.18785779,0.0075683044,chain_1
0.19462787,0.0033813675,chain_1
0.1824759,0.00705881,chain_1
0.18623303,0.015393984,chain_1
0.2000579,0.009068567,chain_1
0.19701315,0.011345233,chain_1
0.19471969,0.0048280526,chain_1
0.19235452,0.007275446,chain_1
0.18960974,0.007820797,chain_1
0.18497644,0.005464526,chain_1
0.19774228,0.010914267,chain_1
0.21018714,0.0038055317,chain_1
0.18396862,0.007462987,chain_1
0.17856754,0.007072725,chain_1
0.21353142,0.00854827,chain_1
0.19323747,0.007971425,chain_1
0.20979425,0.007808965,chain_1
0.18982565,0.009258583,chain_1
0.18427995,0.007395418,chain_1
0.16011465,0.00744354,chain_1
0.19190648,0.008202697,chain_1
0.20584126,0.00512197,chain_1
0.18577129,0.008043391,chain_1
0.21196105,0.006703167,chain_1
0.19030073,0.006904933,chain_1
0.18068509,0.00854435,chain_1
0.1985042,0.009694786,chain_1
0.1783405,0.008155117,chain_1
0.18360262,0.0071212356,chain_1
0.18748036,0.005649205,chain_1
0.20126997,0.0064395834,chain_1
0.21423021,0.007814411,chain_1
0.20792383,0.0054415166,chain_1
0.18460809,0.008230244,chain_1
0.19489424,0.008569129,chain_1
0.18659683,0.007451765,chain_1
0.19770831,0.008105822,chain_1
0.18736584,0.010436608,chain_1
0.19977064,0.007398331,chain_1
0.19723637,0.010462962,chain_1
0.19911087,0.008849245,chain_1
0.19945647,0.010569399,chain_1
0.1956629,0.011933448,chain_1
0.19692402,0.007068008,chain_1
0.19809982,0.0047764485,chain_1
0.20049055,0.0072276625,chain_1
0.21484935,0.008913723,chain_1
0.18761516,0.004477788,chain_1
0.17666844,0.008402409,chain_1
0.19051202,0.010649503,chain_1
0.19417894,0.009526032,chain_1
0.18937807,0.008585804,chain_1
0.18876763,0.010766448,chain_1
0.18410201,0.011035672,chain_1
0.18227232,0.009018141,chain_1
0.21452998,0.0066095423,chain_1
0.1824235,0.009045985,chain_1
0.20379904,0.010713501,chain_1
0.21770178,0.0045166216,chain_1
0.21120113,0.007210987,chain_1
0.2025296,0.011907687,chain_1
0.21166393,0.003748262,chain_1
0.18651505,0.0077204616,chain_1
0.18609393,0.0064542284,chain_1
0.18214749,0.009074789,chain_1
0.18560472,0.010602584,chain_1
0.209965,0.011229858,chain_1
0.19269513,0.012115329,chain_1
0.17694795,0.008199166,chain_1
0.21288678,0.007323695,chain_1
0.18272048,0.020488802,chain_1
0.18236439,0.0062170066,chain_1
0.20019057,0.013584573,chain_1
0.18145114,0.008023579,chain_1
0.20256282,0.0059922743,chain_1
0.18075965,0.012794335,chain_1
0.1905984,0.007333875,chain_1
0.18632181,0.005950611,chain_1
0.20985441,0.0050898297,chain_1
0.19647638,0.0048950445,chain_1
0.18949737,0.0036006572,chain_1
0.19300331,0.0076083275,chain_1
0.20307155,0.01446213,chain_1
0.212296,0.006767784,chain_1
0.18916692,0.008448805,chain_1
0.18184654,0.010718774,chain_1
0.22105265,0.005414684,chain_1
0.19221148,0.0060511483,chain_1
0.19317156,0.009000013,chain_1
0.1934064,0.0048157102,chain_1
0.19689997,0.0090128705,chain_1
0.1970716,0.005226562,chain_1
0.18241753,0.007522008,chain_1
0.19001651,0.01176658,chain_1
0.18778932,0.0074978364,chain_1
0.18107669,0.006213225,chain_1
0.20385954,0.0043519493,chain_1
0.18606062,0.00695754,chain_1
0.1896267,0.0035173285,chain_1
0.19579971,0.0074270535,chain_1
0.18293853,0.006180034,chain_1
0.18528311,0.00851656,chain_1
0.17199016,0.007411293,chain_1
0.19600031,0.0052977717,chain_1
0.20334955,0.005268981,chain_1
0.18557031,0.009826513,chain_1
0.18535614,0.0051603653,chain_1
0.19984229,0.0082290275,chain_1
0.18223982,0.010584283,chain_1
0.19345047,0.0046782396,chain_1
0.18627332,0.006342837,chain_1
0.18256567,0.009548297,chain_1
0.1654439,0.007857388,chain_1
0.19546239,0.007117101,chain_1
0.18348598,0.0044134776,chain_1
0.19924316,0.0059462315,chain_1
0.20155273,0.005953818,chain_1
0.19570988,0.0055134203,chain_1
0.19435875,0.0065334984,chain_1
0.18871334,0.0094005065,chain_1
0.1988205,0.0053190724,chain_1
0.19555229,0.005421228,chain_1
0.19940512,0.00826423,chain_1
0.18425831,0.007005257,chain_1
0.18286562,0.0077147796,chain_1
0.19956623,0.003626557,chain_1
0.20390491,0.00496781,chain_1
0.20901676,0.009885593,chain_1
0.17734173,0.008591255,chain_1
0.1997518,0.006040574,chain_1
0.1767823,0.0062574698,chain_1
0.18873152,0.0076669147,chain_1
0.18685728,0.005336355,chain_1
0.17572825,0.0066471696,chain_1
0.20224304,0.009693857,chain_1
0.18683779,0.010831805,chain_1
0.19502087,0.008453705,chain_1
0.19915381,0.007339742,chain_1
0.1946656,0.008215508,chain_1
0.20007671,0.0089445105,chain_1
0.19172564,0.007712091,chain_1
0.20043617,0.007030489,chain_1
0.20602825,0.007700725,chain_1
0.18592206,0.009307811,chain_1
0.19105507,0.004805904,chain_1
0.18202296,0.0061695757,chain_1
0.21648708,0.003364387,chain_1
0.19606857,0.008594701,chain_1
0.20151432,0.009364014,chain_1
0.21131045,0.013359209,chain_1
0.17113519,0.0065532955,chain_1
0.20869057,0.008680211,chain_1
0.17137015,0.008966434,chain_1
0.21498716,0.0070348885,chain_1
0.20072813,0.008934399,chain_1
0.20136283,0.0077394517,chain_1
0.1773933,0.0104652075,chain_1
0.18170209,0.011049958,chain_1
0.19027932,0.010517706,chain_1
0.1932007,0.0094329165,chain_1
0.18103,0.008285873,chain_1
0.21517813,0.007130056,chain_1
0.18150914,0.0040133675,chain_1
0.18539466,0.0060437545,chain_1
0.18705639,0.00650084,chain_1
0.2104069,0.004506695,chain_1
0.19848551,0.011502017,chain_1
0.18572024,0.006930283,chain_1
0.18902004,0.009193127,chain_1
0.20447682,0.003971781,chain_1
0.20616835,0.009355873,chain_1
0.17604308,0.0076800357,chain_1
0.1900896,0.00812251,chain_1
0.20462786,0.007814392,chain_1
0.17853022,0.009024667,chain_1
0.19467023,0.005060784,chain_1
0.19301295,0.0066246213,chain_1
0.2145799,0.005459908,chain_1
0.18262619,0.0063878526,chain_1
0.19287498,0.00775591,chain_1
0.18622838,0.010418937,chain_1
0.19820832,0.003448878,chain_1
0.19633701,0.007554852,chain_1
0.1886959,0.010942855,chain_1
0.19505826,0.0055517578,chain_1
0.1878258,0.006732783,chain_1
0.19104806,0.006272852,chain_1
0.19746262,0.0054202327,chain_1
0.1964622,0.009569104,chain_1
0.18729346,0.010069318,chain_1
0.20976152,0.0054222643,chain_1
0.19071738,0.0142244045,chain_1
0.19177932,0.004059249,chain_1
0.19120917,0.008768882,chain_1
0.20467678,0.0034837432,chain_1
0.17835136,0.004309739,chain_1
0.18990977,0.007241154,chain_1
0.19149663,0.009054153,chain_1
0.18483488,0.007254017,chain_1
0.18635876,0.008178335,chain_1
0.21788885,0.00557067,chain_1
0.20787992,0.00490071,chain_1
0.17721577,0.008312624,chain_1
0.19266455,0.010725492,chain_1
0.19992295,0.0050727334,chain_1
0.21119723,0.006474502,chain_1
0.19381508,0.008494294,chain_1
0.1965784,0.004334344,chain_1
0.18568693,0.0063919174,chain_1
0.18874212,0.008001739,chain_1
0.20528789,0.008990113,chain_1
0.2046293,0.0037161573,chain_1
0.19587661,0.00510159,chain_1
0.18898663,0.007790277,chain_1
0.18949263,0.006671745,chain_1
0.19173951,0.009252489,chain_1
0.20704053,0.007953045,chain_1
0.17957284,0.0050039613,chain_1
0.16523248,0.008946075,chain_1
0.199892,0.0047091953,chain_1
0.18904644,0.0049217707,chain_1
0.17545247,0.0104294345,chain_1
0.1785312,0.0048784954,chain_1
0.18012093,0.010731232,chain_1
0.18945064,0.008920356,chain_1
0.20975196,0.012134014,chain_1
0.1848188,0.010410435,chain_1
0.16646306,0.0052356166,chain_1
0.18565789,0.00470341,chain_1
0.18787323,0.007882764,chain_1
0.20817573,0.005155707,chain_1
0.21271433,0.007991824,chain_1
0.19567853,0.00563486,chain_1
0.19422066,0.0070932563,chain_1
0.19068116,0.007256885,chain_1
0.18161424,0.008081354,chain_1
0.20649625,0.0077700466,chain_1
0.1836201,0.0070842514,chain_1
0.1860731,0.0061306953,chain_1
0.21750309,0.008352158,chain_1
0.20195532,0.010008729,chain_1
0.19451447,0.003965455,chain_1
0.18085362,0.0151743395,chain_1
0.17799303,0.01924515,chain_1
0.19945347,0.011443951,chain_1
0.20072386,0.0046561207,chain_1
0.19023553,0.008873236,chain_1
0.19541827,0.004965096,chain_1
0.19884787,0.0072181877,chain_1
0.1971147,0.00833588,chain_1
0.19701691,0.008461315,chain_1
0.18833585,0.01133565,chain_1
0.2012061,0.01035028,chain_1
0.1779304,0.00831371,chain_1
0.17871848,0.0073447064,chain_1
0.19414613,0.01071558,chain_1
0.19711088,0.004699702,chain_1
0.20663609,0.0049470267,chain_1
0.18085647,0.012164573,chain_1
0.213675,0.009605984,chain_1
0.18705489,0.0056246486,chain_1
0.21203819,0.0083412165,chain_1
0.19766907,0.008523999,chain_1
0.18344964,0.0062281243,chain_1
0.20820749,0.008444536,chain_1
0.1864952,0.007198678,chain_1
0.18795308,0.005523454,chain_1
0.19647461,0.0084192855,chain_1
0.2008756,0.012586144,chain_1
0.18112057,0.0060854573,chain_1
0.21427183,0.009236866,chain_1
0.1852865,0.0061878925,chain_1
0.1818278,0.010035888,chain_1
0.18455982,0.00803167,chain_1
0.19286059,0.0119872,chain_1
0.21205987,0.005603468,chain_1
0.19523199,0.005331296,chain_1
0.18587168,0.0109260455,chain_1
0.20278351,0.0060159797,chain_1
0.16982134,0.003907981,chain_1
0.18573214,0.010953113,chain_1
0.18924507,0.003996137,chain_1
0.21786763,0.010723145,chain_1
0.19360189,0.008017791,chain_1
0.1832322,0.004447777,chain_1
0.2005868,0.008192811,chain_1
0.20627287,0.008520451,chain_1
0.18809994,0.006737025,chain_1
0.19455184,0.009023862,chain_1
0.20417571,0.0062396163,chain_1
0.201369,0.0070928806,chain_1
0.188607,0.0062394287,chain_1
0.17878872,0.009480255,chain_1
0.17565507,0.008924193,chain_1
0.20546438,0.006168596,chain_1
0.19941527,0.0091840625,chain_1
0.19224894,0.007666856,chain_1
0.20035209,0.0077256174,chain_1
0.19263454,0.009163664,chain_1
0.1891044,0.0077652615,chain_1
0.1769687,0.0067301667,chain_1
0.17889191,0.005361562,chain_1
0.20009805,0.0038621253,chain_1
0.20727581,0.0069943196,chain_1
0.19970609,0.011895628,chain_1
0.18149003,0.008478436,chain_1
0.18821314,0.012053149,chain_1
0.20974414,0.007187153,chain_1
0.19115631,0.005651635,chain_1
0.21254896,0.00879937,chain_1
0.19109382,0.013763447,chain_1
0.19199781,0.011395987,chain_1
0.17176096,0.004119406,chain_1
0.18878962,0.0072717657,chain_1
0.18557464,0.008652215,chain_1
0.2017357,0.0073036216,chain_1
0.21032335,0.006025787,chain_1
0.20641397,0.010566558,chain_1
0.1930778,0.0047319727,chain_1
0.2030436,0.0042854534,chain_1
0.1860776,0.007098484,chain_1
0.20027341,0.0075656995,chain_1
0.18393782,0.007259789,chain_1
0.187373,0.0069058714,chain_1
0.19215576,0.005704755,chain_1
0.1822403,0.009681126,chain_1
0.1845827,0.007593804,chain_1
0.18848446,0.004779239,chain_1
0.20489915,0.0074267313,chain_1
0.19582176,0.005619721,chain_1
0.2030579,0.007213161,chain_1
0.18657006,0.0052019767,chain_1
0.20963246,0.008964775,chain_1
0.20335113,0.006930861,chain_1
0.18698493,0.00729611,chain_1
0.1967562,0.006047652,chain_1
0.19255136,0.004054363,chain_1
0.1976209,0.0046269367,chain_1
0.19748299,0.0028827903,chain_1
0.21243252,0.0068649985,chain_1
0.18503036,0.0076806364,chain_1
0.18654886,0.008957126,chain_1
0.20358866,0.010224805,chain_1
0.21770163,0.009160803,chain_1
0.18927298,0.009622208,chain_1
0.21184582,0.0052530887,chain_1
0.188646,0.008839216,chain_1
0.19888818,0.00808984,chain_1
0.19035643,0.0075912084,chain_1
0.21410534,0.009878379,chain_1
0.21882218,0.010836636,chain_1
0.18914333,0.006858154,chain_1
0.1941437,0.0032400321,chain_1
0.19324544,0.0065795407,chain_1
0.20464225,0.004549472,chain_1
0.19892631,0.0065888306,chain_1
0.18205939,0.0068586706,chain_1
0.17265801,0.010165612,chain_1
0.20006056,0.0074766544,chain_1
0.18667151,0.008425185,chain_1
0.19041254,0.0074088764,chain_1
0.18976781,0.004748072,chain_1
0.19114164,0.0082770465,chain_1
0.19290565,0.010757094,chain_1
0.19818686,0.00915768,chain_1
0.19812469,0.005137735,chain_1
0.17462246,0.008471332,chain_1
0.18516478,0.0060685114,chain_1
0.21802676,0.0151246395,chain_1
0.18239217,0.0058674496,chain_1
0.2017136,0.012835014,chain_1
0.17735484,0.009093145,chain_1
0.18294676,0.0035807395,chain_1
0.20591226,0.008147704,chain_1
0.1949495,0.008395953,chain_1
0.17748542,0.0072690723,chain_1
0.18837333,0.011693012,chain_1
0.19980814,0.006107656,chain_1
