alpha,beta,chain
-0.17828834,-0.010262108,chain_0
-0.17961937,-0.011951687,chain_0
-0.1895684,-0.0034407629,chain_0
-0.19726759,-0.0076935454,chain_0
-0.18473095,-0.0063951113,chain_0
-0.17832589,-0.0080199735,chain_0
-0.19769688,-0.009179672,chain_0
-0.19552507,-0.006718039,chain_0
-0.19455388,-0.0055287895,chain_0
-0.18889534,-0.011019158,chain_0
-0.17858383,-0.004728823,chain_0
-0.18507566,-0.0067751156,chain_0
-0.19866002,-0.006418645,chain_0
-0.19257042,-0.0074397977,chain_0
-0.1948441,-0.006806254,chain_0
-0.19792214,-0.0056086094,chain_0
-0.20139611,-0.0063449787,chain_0
-0.20541668,-0.0065415394,chain_0
-0.20628169,-0.0073149437,chain_0
-0.20599861,-0.0091884695,chain_0
-0.20468797,-0.0050752517,chain_0
-0.20487335,-0.009362764,chain_0
-0.20506002,-0.0073524993,chain_0
-0.18461692,-0.0074856603,chain_0
-0.17962952,-0.008140258,chain_0
-0.19244146,-0.0062028696,chain_0
-0.17978397,-0.011217871,chain_0
-0.17687593,-0.013952289,chain_0
-0.17546462,-0.017360376,chain_0
-0.17647694,-0.010329293,chain_0
-0.17632256,-0.008256448,chain_0
-0.17649125,-0.01142442,chain_0
-0.1872477,-0.0075338855,chain_0
-0.18143232,-0.0070240414,chain_0
-0.18180734,-0.0073884367,chain_0
-0.17581655,-0.007425938,chain_0
-0.18665269,-0.007056302,chain_0
-0.20117854,-0.007755013,chain_0
-0.19745263,-0.0055554355,chain_0
-0.194569,-0.009910453,chain_0
-0.20377415,-0.0077340733,chain_0
-0.19934976,-0.0072660646,chain_0
-0.2024143,-0.008337106,chain_0
-0.18438387,-0.0057581635,chain_0
-0.18332332,-0.008819557,chain_0
-0.20619248,-0.0065782843,chain_0
-0.21707883,-0.006499117,chain_0
-0.21785639,-0.005010703,chain_0
-0.21796241,-0.0056888135,chain_0
-0.21894875,-0.005004996,chain_0
-0.22221059,-0.0057258233,chain_0
-0.22384639,-0.006665188,chain_0
-0.19424199,-0.0069141784,chain_0
-0.20705065,-0.008067361,chain_0
-0.18104032,-0.0067087654,chain_0
-0.17634447,-0.0063145007,chain_0
-0.18907836,-0.0035990872,chain_0
-0.1880363,-0.0051647206,chain_0
-0.18652126,-0.008348831,chain_0
-0.19834873,-0.006361796,chain_0
-0.19253545,-0.007876786,chain_0
-0.18631658,-0.012360723,chain_0
-0.18797009,-0.011671306,chain_0
-0.19061473,-0.014988124,chain_0
-0.18085574,-0.008875503,chain_0
-0.18046123,-0.0066298605,chain_0
-0.19375984,-0.006612481,chain_0
-0.19746396,-0.0077891955,chain_0
-0.18575577,-0.009235653,chain_0
-0.18528895,-0.007359886,chain_0
-0.1881472,-0.0072800363,chain_0
-0.17680945,-0.007959202,chain_0
-0.17673624,-0.007931733,chain_0
-0.18175171,-0.0055825906,chain_0
-0.18166083,-0.006015529,chain_0
-0.18425997,-0.010685498,chain_0
-0.1871798,-0.008962253,chain_0
-0.19486049,-0.004079565,chain_0
-0.19646421,-0.0071800407,chain_0
-0.19848377,-0.00849908,chain_0
-0.19707692,-0.011075513,chain_0
-0.19123772,-0.005883793,chain_0
-0.20217331,-0.0064562815,chain_0
-0.18710919,-0.0074519105,chain_0
-0.19728369,-0.008694051,chain_0
-0.19662061,-0.010920588,chain_0
-0.19564745,-0.010249784,chain_0
-0.2061524,-0.006636342,chain_0
-0.20146301,-0.0075914096,chain_0
-0.20215651,-0.0059100576,chain_0
-0.20112853,-0.005083366,chain_0
-0.2101596,-0.008685745,chain_0
-0.2105937,-0.0063533625,chain_0
-0.21184525,-0.005473659,chain_0
-0.20938933,-0.0055950703,chain_0
-0.21032794,-0.0052440204,chain_0
-0.19381975,-0.0058849826,chain_0
-0.19363494,-0.0057105343,chain_0
-0.20153885,-0.007338399,chain_0
-0.2107314,-0.0059918743,chain_0
-0.20265652,-0.0074635358,chain_0
-0.19166556,-0.010606386,chain_0
-0.19374295,-0.005190962,chain_0
-0.18756144,-0.0064546023,chain_0
-0.18412963,-0.008167232,chain_0
-0.18229142,-0.009921237,chain_0
-0.20121625,-0.008082477,chain_0
-0.19511507,-0.0043315478,chain_0
-0.20202911,-0.009666978,chain_0
-0.2009328,-0.008767912,chain_0
-0.19231145,-0.005978278,chain_0
-0.19829881,-0.014164165,chain_0
-0.19804603,-0.012934446,chain_0
-0.19507118,-0.0049939216,chain_0
-0.19050944,-0.008667678,chain_0
-0.19802067,-0.004516771,chain_0
-0.18286557,-0.009235636,chain_0
-0.17108893,-0.006713503,chain_0
-0.20415394,-0.005782987,chain_0
-0.20530675,-0.0056369174,chain_0
-0.20502244,-0.0052732136,chain_0
-0.20504393,-0.0056443913,chain_0
-0.17010538,-0.0074079013,chain_0
-0.1709974,-0.0053308406,chain_0
-0.17556474,-0.009191927,chain_0
-0.17429201,-0.0101577,chain_0
-0.19226727,-0.0039286558,chain_0
-0.20211837,-0.0098434165,chain_0
-0.1889707,-0.006928827,chain_0
-0.19002032,-0.007635374,chain_0
-0.18968067,-0.0076215747,chain_0
-0.20320496,-0.008178414,chain_0
-0.20609878,-0.00688598,chain_0
-0.2072413,-0.009090272,chain_0
-0.18920454,-0.006077703,chain_0
-0.19774541,-0.009640234,chain_0
-0.19518471,-0.0063849967,chain_0
-0.19896217,-0.009202227,chain_0
-0.18966079,-0.0047906516,chain_0
-0.19123799,-0.00619982,chain_0
-0.20047754,-0.007551843,chain_0
-0.1836229,-0.011993106,chain_0
-0.18538496,-0.009154314,chain_0
-0.18844303,-0.008243496,chain_0
-0.18720227,-0.0014605969,chain_0
-0.18267381,-0.00830999,chain_0
-0.18167146,-0.009810101,chain_0
-0.18724781,-0.013748381,chain_0
-0.20220277,-0.0029635066,chain_0
-0.20083322,-0.007302015,chain_0
-0.20550443,-0.0067300857,chain_0
-0.20174001,-0.010762431,chain_0
-0.19810887,-0.0056874016,chain_0
-0.18579796,-0.009219906,chain_0
-0.20143023,-0.004776398,chain_0
-0.2020334,-0.0073615275,chain_0
-0.19880176,-0.009133344,chain_0
-0.19655661,-0.008040927,chain_0
-0.20538902,-0.0061826315,chain_0
-0.20283891,-0.006906258,chain_0
-0.19763017,-0.0074763065,chain_0
-0.18949063,-0.0049935267,chain_0
-0.18780164,-0.0072697406,chain_0
-0.1935172,-0.0059892186,chain_0
-0.19352011,-0.0059424685,chain_0
-0.18473832,-0.008936366,chain_0
-0.20136052,-0.009883134,chain_0
-0.186779,-0.007285626,chain_0
-0.18431625,-0.0061251232,chain_0
-0.18655512,-0.005340364,chain_0
-0.19999027,-0.005910878,chain_0
-0.2045896,-0.005988267,chain_0
-0.20581289,-0.0034144467,chain_0
-0.21238154,-0.009875172,chain_0
-0.21075614,-0.005722928,chain_0
-0.21417077,-0.007433858,chain_0
-0.18425694,-0.0076864455,chain_0
-0.18783325,-0.007574807,chain_0
-0.1893488,-0.006960918,chain_0
-0.18080242,-0.006162925,chain_0
-0.17152919,-0.008083572,chain_0
-0.17767684,-0.008041952,chain_0
-0.19456664,-0.008015437,chain_0
-0.17747648,-0.0031519765,chain_0
-0.1881668,-0.01284594,chain_0
-0.19336656,-0.006107687,chain_0
-0.19136074,-0.013131545,chain_0
-0.1998517,-0.012783575,chain_0
-0.19321598,-0.0019155028,chain_0
-0.19499612,-0.004549282,chain_0
-0.1931358,-0.011634175,chain_0
-0.19333696,-0.011581449,chain_0
-0.19433238,-0.009002132,chain_0
-0.19191486,-0.0021263782,chain_0
-0.21248713,-0.010194445,chain_0
-0.21477276,-0.008277585,chain_0
-0.20128524,-0.00480774,chain_0
-0.18892135,-0.010707077,chain_0
-0.20072392,-0.0075084874,chain_0
-0.19577205,-0.011409864,chain_0
-0.19884127,-0.0071902927,chain_0
-0.19006437,-0.006370347,chain_0
-0.19519307,-0.0067615025,chain_0
-0.2062304,-0.00732131,chain_0
-0.18947741,-0.0063783946,chain_0
-0.19123223,-0.007144079,chain_0
-0.19324836,-0.00621968,chain_0
-0.19963503,-0.0073924516,chain_0
-0.17810847,-0.0078363875,chain_0
-0.17244987,-0.005982675,chain_0
-0.17422979,-0.0076943003,chain_0
-0.17642893,-0.018946625,chain_0
-0.18082972,-0.0065096654,chain_0
-0.1772516,-0.008102963,chain_0
-0.19294514,-0.004317437,chain_0
-0.19550696,-0.00908067,chain_0
-0.19248599,-0.0073255356,chain_0
-0.19143164,-0.005554538,chain_0
-0.19810763,-0.0067190747,chain_0
-0.1861562,-0.0074879234,chain_0
-0.18377426,-0.008068234,chain_0
-0.20104216,-0.008516682,chain_0
-0.20697609,-0.0057607545,chain_0
-0.20697609,-0.0057607545,chain_0
-0.19326611,-0.008137255,chain_0
-0.19387023,-0.0068451604,chain_0
-0.19426501,-0.004298363,chain_0
-0.1921097,-0.009385729,chain_0
-0.18614846,-0.007127594,chain_0
-0.1881599,-0.0063411556,chain_0
-0.18669574,-0.006579146,chain_0
-0.18674791,-0.007894572,chain_0
-0.19292596,-0.00557213,chain_0
-0.1912,-0.010982842,chain_0
-0.19084515,-0.0076523493,chain_0
-0.1943969,-0.0061747693,chain_0
-0.17444596,-0.0064601023,chain_0
-0.17131065,-0.0057631996,chain_0
-0.1706493,-0.005408364,chain_0
-0.17432982,-0.0062822155,chain_0
-0.189968,-0.008018321,chain_0
-0.1922333,-0.011823492,chain_0
-0.17742668,-0.006304422,chain_0
-0.19032654,-0.009246915,chain_0
-0.1918157,-0.0080351075,chain_0
-0.18764465,-0.00592933,chain_0
-0.19294281,-0.009917453,chain_0
-0.18373077,-0.0044328254,chain_0
-0.191291,-0.009137046,chain_0
-0.18723711,-0.010220265,chain_0
-0.1863602,-0.006776134,chain_0
-0.1907922,-0.007613045,chain_0
-0.19386692,-0.0072242282,chain_0
-0.20616883,-0.0064384,chain_0
-0.19392605,-0.011385573,chain_0
-0.18821804,-0.0061031943,chain_0
-0.18094684,-0.008048751,chain_0
-0.18239182,-0.0034649568,chain_0
-0.19008072,-0.011237376,chain_0
-0.19805792,-0.008571254,chain_0
-0.18662696,-0.008311453,chain_0
-0.19589494,-0.008850324,chain_0
-0.19611035,-0.009445139,chain_0
-0.19582133,-0.0077194204,chain_0
-0.1948363,-0.011263627,chain_0
-0.19690251,-0.010124132,chain_0
-0.19650358,-0.007604617,chain_0
-0.19600062,-0.010088522,chain_0
-0.201227,-0.0052749896,chain_0
-0.20064613,-0.0027106898,chain_0
-0.20064613,-0.0027106898,chain_0
-0.20091061,-0.004471208,chain_0
-0.18783286,-0.008110162,chain_0
-0.19267432,-0.0041105417,chain_0
-0.20796706,-0.00812596,chain_0
-0.20909901,-0.006037747,chain_0
-0.20980515,-0.0069737155,chain_0
-0.2095339,-0.007274771,chain_1
-0.19068532,-0.006299746,chain_1
-0.18717553,-0.0069501437,chain_1
-0.18779346,-0.0047667576,chain_1
-0.18779346,-0.0047667576,chain_1
-0.1875228,-0.009465197,chain_1
-0.18816192,-0.0060956795,chain_1
-0.19561845,-0.0057984153,chain_1
-0.19220577,-0.007808076,chain_1
-0.1893629,-0.008648733,chain_1
-0.18882361,-0.008655114,chain_1
-0.19401695,-0.014467282,chain_1
-0.2050106,-0.0029289029,chain_1
-0.20145565,-0.0053179665,chain_1
-0.20201486,-0.0043779174,chain_1
-0.20201486,-0.0043779174,chain_1
-0.20602322,-0.007929962,chain_1
-0.20254506,-0.0053823944,chain_1
-0.20812699,-0.009982974,chain_1
-0.20779547,-0.007486145,chain_1
-0.2042903,-0.005619842,chain_1
-0.20450173,-0.007832171,chain_1
-0.19463927,-0.007749686,chain_1
-0.20408608,-0.005799753,chain_1
-0.21281317,-0.006733123,chain_1
-0.2106097,-0.006345063,chain_1
-0.21084423,-0.008013448,chain_1
-0.20990677,-0.007864779,chain_1
-0.20597933,-0.009196103,chain_1
-0.2049805,-0.007616154,chain_1
-0.20902617,-0.0056562116,chain_1
-0.21263881,-0.007945847,chain_1
-0.21168117,-0.007658615,chain_1
-0.18130708,-0.010704977,chain_1
-0.18144126,-0.0110227605,chain_1
-0.18778895,-0.010883279,chain_1
-0.18582027,-0.007538691,chain_1
-0.1911957,-0.0068830787,chain_1
-0.19794987,-0.0075993384,chain_1
-0.1879349,-0.0093841115,chain_1
-0.18961063,-0.01011568,chain_1
-0.18878394,-0.007694849,chain_1
-0.19298579,-0.010460275,chain_1
-0.18604682,-0.005366856,chain_1
-0.20603733,-0.007973138,chain_1
-0.20714794,-0.0052814824,chain_1
-0.20902684,-0.006090892,chain_1
-0.19213866,-0.0073137693,chain_1
-0.19794953,-0.0048446655,chain_1
-0.19794953,-0.0048446655,chain_1
-0.19884497,-0.0071384613,chain_1
-0.19884497,-0.0071384613,chain_1
-0.18707933,-0.007569781,chain_1
-0.18939914,-0.0044207294,chain_1
-0.2050878,-0.010642672,chain_1
-0.2031072,-0.0073661446,chain_1
-0.2023674,-0.006066152,chain_1
-0.20701326,-0.010095163,chain_1
-0.18084975,-0.0056758123,chain_1
-0.1872784,-0.011403292,chain_1
-0.17372729,-0.009770035,chain_1
-0.18596415,-0.0059117745,chain_1
-0.19240369,-0.008292896,chain_1
-0.19545692,-0.008756736,chain_1
-0.18925755,-0.0056209518,chain_1
-0.18182193,-0.01325158,chain_1
-0.18790464,-0.013973572,chain_1
-0.18420447,-0.012339849,chain_1
-0.1835091,-0.012879298,chain_1
-0.18308973,-0.013942591,chain_1
-0.19348751,-0.008980248,chain_1
-0.18545361,-0.011563867,chain_1
-0.18728167,-0.007805569,chain_1
-0.19713494,-0.005452696,chain_1
-0.19758666,-0.0045322776,chain_1
-0.17721365,-0.010169259,chain_1
-0.17942047,-0.00706835,chain_1
-0.19124635,-0.009923481,chain_1
-0.18230626,-0.0043092384,chain_1
-0.18323766,-0.0033893331,chain_1
-0.18323766,-0.0033893331,chain_1
-0.18160748,-0.0039213914,chain_1
-0.17458089,-0.011940796,chain_1
-0.18339027,-0.0041884272,chain_1
-0.19548284,-0.0033716615,chain_1
-0.19548284,-0.0033716615,chain_1
-0.17413783,-0.011036106,chain_1
-0.1736528,-0.012007686,chain_1
-0.17385326,-0.012297331,chain_1
-0.17631094,-0.008684729,chain_1
-0.20496953,-0.0077191964,chain_1
-0.21288918,-0.003611025,chain_1
-0.17416598,-0.006215676,chain_1
-0.17417963,-0.006167461,chain_1
-0.17175657,-0.007138117,chain_1
-0.18606398,-0.008232785,chain_1
-0.1933265,-0.006983003,chain_1
-0.18150379,-0.006270865,chain_1
-0.190108,-0.00582379,chain_1
-0.1904362,-0.007261506,chain_1
-0.18652402,-0.012072869,chain_1
-0.18487658,-0.0068184556,chain_1
-0.1913794,-0.005557128,chain_1
-0.1870787,-0.0062852716,chain_1
-0.18914677,-0.0064275763,chain_1
-0.19618936,-0.006246656,chain_1
-0.20277514,-0.011054486,chain_1
-0.19260158,-0.0060426863,chain_1
-0.19240661,-0.008915343,chain_1
-0.19665225,-0.0040218974,chain_1
-0.21674483,-0.0102665955,chain_1
-0.21170107,-0.008391957,chain_1
-0.21221663,-0.008567218,chain_1
-0.21285376,-0.004771093,chain_1
-0.21026257,-0.008383103,chain_1
-0.20496552,-0.007230059,chain_1
-0.19312626,-0.0088541275,chain_1
-0.18139534,-0.004241979,chain_1
-0.18122993,-0.0056614503,chain_1
-0.1780706,-0.009977948,chain_1
-0.17596965,-0.010491816,chain_1
-0.1775448,-0.0068378514,chain_1
-0.19134252,-0.008439946,chain_1
-0.19749586,-0.006674394,chain_1
-0.2089057,-0.0048619807,chain_1
-0.19248918,-0.004763846,chain_1
-0.1884794,-0.009587444,chain_1
-0.18750666,-0.010726845,chain_1
-0.1919366,-0.0037166995,chain_1
-0.18272117,-0.011716383,chain_1
-0.18481019,-0.0075127557,chain_1
-0.1887283,-0.011444526,chain_1
-0.18799368,-0.007311037,chain_1
-0.19537592,-0.011623549,chain_1
-0.19099182,-0.011256011,chain_1
-0.20185333,-0.003317957,chain_1
-0.2051019,-0.012118639,chain_1
-0.19240873,-0.0025685595,chain_1
-0.18876658,-0.009079811,chain_1
-0.19800766,-0.0048940093,chain_1
-0.18202502,-0.011458565,chain_1
-0.18700987,-0.011036579,chain_1
-0.20812231,-0.011187591,chain_1
-0.20639342,-0.010669811,chain_1
-0.21465838,-0.004934045,chain_1
-0.21465838,-0.004934045,chain_1
-0.1926005,-0.009910861,chain_1
-0.19857553,-0.0058993334,chain_1
-0.19844574,-0.008668071,chain_1
-0.19546878,-0.007023765,chain_1
-0.19131716,-0.009727223,chain_1
-0.18995553,-0.0064992234,chain_1
-0.19642045,-0.005960174,chain_1
-0.20564674,-0.00546435,chain_1
-0.20367168,-0.0066887112,chain_1
-0.19609013,-0.009606193,chain_1
-0.19561806,-0.009778317,chain_1
-0.18571393,-0.0047964538,chain_1
-0.18571393,-0.0047964538,chain_1
-0.186519,-0.009515428,chain_1
-0.18521544,-0.007640264,chain_1
-0.1825928,-0.0042205597,chain_1
-0.18470271,-0.011034064,chain_1
-0.19135249,-0.012513869,chain_1
-0.17788091,-0.010662341,chain_1
-0.17746225,-0.005233453,chain_1
-0.18249768,-0.0095953345,chain_1
-0.19297402,-0.009657555,chain_1
-0.19429804,-0.003866613,chain_1
-0.21479675,-0.009499301,chain_1
-0.19302475,-0.0041495245,chain_1
-0.18526626,-0.010514866,chain_1
-0.18210258,-0.007893753,chain_1
-0.1823331,-0.0069958186,chain_1
-0.19837293,-0.004958162,chain_1
-0.19865188,-0.008289788,chain_1
-0.20792985,-0.006226035,chain_1
-0.20765024,-0.005509128,chain_1
-0.18294106,-0.0060769217,chain_1
-0.18543988,-0.007954826,chain_1
-0.2008319,-0.007498816,chain_1
-0.19540007,-0.006615139,chain_1
-0.20826821,-0.005394643,chain_1
-0.20872138,-0.007996092,chain_1
-0.19916695,-0.006967501,chain_1
-0.19625983,-0.007929153,chain_1
-0.1971773,-0.0085879555,chain_1
-0.19842044,-0.0042134724,chain_1
-0.19426045,-0.010261163,chain_1
-0.1970184,-0.0049858578,chain_1
-0.18328191,-0.004179939,chain_1
-0.20497137,-0.012321756,chain_1
-0.19865184,-0.007846077,chain_1
-0.19792281,-0.008337996,chain_1
-0.19055292,-0.0035553956,chain_1
-0.19195102,-0.0039065834,chain_1
-0.20157792,-0.011722694,chain_1
-0.20418797,-0.0040441677,chain_1
-0.2085896,-0.0073829824,chain_1
-0.17682713,-0.009384966,chain_1
-0.2060604,-0.008496872,chain_1
-0.18113406,-0.009266352,chain_1
-0.18885283,-0.007344219,chain_1
-0.20062235,-0.0060983906,chain_1
-0.19514258,-0.004523469,chain_1
-0.19873074,-0.007062124,chain_1
-0.1884908,-0.008745596,chain_1
-0.20139419,-0.0048207007,chain_1
-0.1759917,-0.010605012,chain_1
-0.17730394,-0.008442307,chain_1
-0.17872605,-0.006228058,chain_1
-0.17755292,-0.005715043,chain_1
-0.21285713,-0.0056406287,chain_1
-0.19020876,-0.007872714,chain_1
-0.18494143,-0.010089351,chain_1
-0.18717122,-0.0059224726,chain_1
-0.2159776,-0.004975183,chain_1
-0.21514733,-0.005516625,chain_1
-0.17743497,-0.0060269367,chain_1
-0.19624811,-0.0089630475,chain_1
-0.18961889,-0.0066885767,chain_1
-0.1946232,-0.008512628,chain_1
-0.19267806,-0.009058942,chain_1
-0.19291313,-0.008611448,chain_1
-0.18696836,-0.0038113736,chain_1
-0.18629122,-0.010725254,chain_1
-0.19381475,-0.005157231,chain_1
-0.19457936,-0.008731981,chain_1
-0.19199672,-0.0044460907,chain_1
-0.19040948,-0.0073955813,chain_1
-0.19941488,-0.006121248,chain_1
-0.19313595,-0.0052448316,chain_1
-0.18926024,-0.0076049874,chain_1
-0.18202177,-0.007752556,chain_1
-0.20323052,-0.0059021995,chain_1
-0.18905911,-0.00580617,chain_1
-0.1993343,-0.00875303,chain_1
-0.18715061,-0.0058656908,chain_1
-0.19254622,-0.0044471673,chain_1
-0.18692839,-0.0045404024,chain_1
-0.1835751,-0.010368234,chain_1
-0.17817341,-0.008754648,chain_1
-0.21420185,-0.004169499,chain_1
-0.20893437,-0.009056715,chain_1
-0.19738694,-0.005830796,chain_1
-0.19318347,-0.008252793,chain_1
-0.19525124,-0.0067036343,chain_1
-0.1894207,-0.008078855,chain_1
-0.1901682,-0.0060987435,chain_1
-0.20843802,-0.007873427,chain_1
-0.1991082,-0.007264419,chain_1
-0.19448628,-0.0042925137,chain_1
-0.19541062,-0.007524083,chain_1
-0.18575032,-0.008350723,chain_1
-0.18722472,-0.006559991,chain_1
-0.20185162,-0.0056639207,chain_1
-0.18242432,-0.0095450515,chain_1
-0.18434088,-0.012770388,chain_1
-0.18402465,-0.012846342,chain_1
-0.189427,-0.010858045,chain_1
-0.18717444,-0.006969249,chain_1
-0.19576164,-0.008015928,chain_1
-0.20353332,-0.009314854,chain_1
-0.20418182,-0.009565568,chain_1
-0.20270799,-0.009259339,chain_1
-0.18867631,-0.008728385,chain_1
-0.18667935,-0.009617943,chain_1
-0.1905916,-0.0051264833,chain_1
-0.20223232,-0.0084345,chain_1
-0.19987848,-0.00895579,chain_1
-0.19866964,-0.008942272,chain_1
-0.19789283,-0.005939179,chain_1
-0.19428119,-0.0104365945,chain_1
-0.17350478,-0.0071492754,chain_1
-0.17548352,-0.008791443,chain_1
-0.17430612,-0.0036718687,chain_1
-0.20688339,-0.008779665,chain_1
-0.21106014,-0.010607496,chain_1
-0.21145332,-0.0112286145,chain_1
-0.19713075,-0.0065928763,chain_1
-0.19519293,-0.009889146,chain_1
-0.20042711,-0.013722327,chain_1
-0.20979424,-0.0153452195,chain_1
-0.19609985,-0.010011397,chain_1
-0.19461349,-0.006564632,chain_1
-0.19354971,-0.009789797,chain_1
-0.19334148,-0.0020560129,chain_1
-0.19912979,-0.009513817,chain_1
-0.19615468,-0.005536581,chain_1
-0.18233943,-0.010474382,chain_1
-0.20769638,-0.005263293,chain_1
-0.20392045,-0.0075859963,chain_1
-0.20572628,-0.009019574,chain_1
-0.20232664,-0.002587035,chain_1
-0.20232664,-0.002587035,chain_1
-0.20137416,-0.0033136224,chain_1
-0.19846818,-0.0083733415,chain_1
-0.19783378,-0.007181361,chain_1
-0.1784336,-0.004920379,chain_1
-0.18170485,-0.009925509,chain_1
-0.19283661,-0.010798337,chain_1
-0.19236903,-0.011925426,chain_1
-0.19324793,-0.008340495,chain_1
-0.19674145,-0.0052950215,chain_1
-0.17930472,-0.008873805,chain_1
-0.2008018,-0.012987439,chain_1
-0.20194422,-0.004889397,chain_1
-0.20350401,-0.008819916,chain_1
-0.2000357,-0.009231144,chain_1
-0.20098962,-0.0070590833,chain_1
-0.18327196,-0.0057235677,chain_1
-0.20572858,-0.008729248,chain_1
-0.20788036,-0.008079279,chain_1
-0.19343019,-0.005622549,chain_1
-0.20813803,-0.0073208623,chain_1
-0.19595234,-0.006072757,chain_1
-0.1911596,-0.0049453448,chain_1
-0.20204164,-0.0076250243,chain_1
-0.18152085,-0.007756951,chain_1
-0.18330893,-0.0048388233,chain_1
-0.18362534,-0.009824065,chain_1
-0.17991266,-0.004739372,chain_1
-0.19812693,-0.0046967235,chain_1
-0.19812693,-0.0046967235,chain_1
-0.19812693,-0.0046967235,chain_1
-0.19802922,-0.0041940897,chain_1
-0.20016417,-0.010154543,chain_1
-0.20957321,-0.009766092,chain_1
-0.2139629,-0.006041196,chain_1
-0.21700363,-0.006356623,chain_1
-0.21159376,-0.0059352526,chain_1
-0.2108922,-0.009895972,chain_1
-0.21168257,-0.008923872,chain_1
-0.2099293,-0.0049024317,chain_1
-0.20797485,-0.009375601,chain_1
-0.20616443,-0.009887292,chain_1
-0.19618057,-0.008297185,chain_1
-0.19339055,-0.0072402824,chain_1
-0.19512756,-0.010686253,chain_1
-0.18043385,-0.01336177,chain_1
-0.1778939,-0.004058657,chain_1
-0.17951848,-0.011384734,chain_1
-0.18029143,-0.010699075,chain_1
-0.20359387,-0.0038723818,chain_1
-0.18921725,-0.0077412706,chain_1
-0.19043648,-0.006442682,chain_1
-0.20609756,-0.007870428,chain_1
-0.19953005,-0.0061987946,chain_1
-0.198125,-0.007042121,chain_1
-0.18084928,-0.009982296,chain_1
-0.18077284,-0.010133401,chain_1
-0.18109661,-0.011875829,chain_1
-0.20669009,-0.0054215034,chain_1
-0.20407724,-0.007935781,chain_1
-0.20389491,-0.0035972842,chain_1
-0.20449579,-0.0049706562,chain_1
-0.20060882,-0.003936882,chain_1
-0.20388317,-0.007936714,chain_1
-0.1956233,-0.0063433046,chain_1
-0.19306992,-0.007021983,chain_1
-0.19457954,-0.005396507,chain_1
-0.19170748,-0.0068729003,chain_1
-0.19244176,-0.006945344,chain_1
-0.18983403,-0.004952527,chain_1
-0.19323549,-0.008481248,chain_1
-0.19563134,-0.0118615255,chain_1
-0.19683836,-0.007120503,chain_1
-0.18794854,-0.0064858035,chain_1
-0.19820152,-0.006320156,chain_1
-0.19145516,-0.0082422085,chain_1
-0.18957752,-0.006837268,chain_1
-0.20121214,-0.008304854,chain_1
-0.17744121,-0.0070358794,chain_1
-0.17848821,-0.0034350948,chain_1
-0.17848821,-0.0034350948,chain_1
-0.17027578,-0.012847956,chain_1
-0.16681723,-0.0065401755,chain_1
-0.21114947,-0.011131415,chain_1
-0.21033068,-0.009978446,chain_1
-0.21026278,-0.010409489,chain_1
-0.20951313,-0.0039993557,chain_1
-0.1905336,-0.009204566,chain_1
-0.21570534,-0.004973472,chain_1
-0.2102115,-0.003676347,chain_1
-0.21297865,-0.008042365,chain_1
-0.2109165,-0.0059916032,chain_1
-0.20870613,-0.006980652,chain_1
-0.2151744,-0.005951143,chain_1
-0.17217922,-0.0068666614,chain_1
-0.16986734,-0.00898348,chain_1
-0.17004442,-0.011857412,chain_1
-0.19333519,-0.009080619,chain_1
-0.18858011,-0.0045182705,chain_1
-0.18189643,-0.005651389,chain_1
-0.18069465,-0.0036426962,chain_1
-0.18134914,-0.0051336833,chain_1
-0.19967338,-0.011676551,chain_1
-0.1994747,-0.0118442075,chain_1
-0.20545737,-0.011056943,chain_1
-0.18662503,-0.0038276892,chain_1
-0.18919206,-0.0045478204,chain_1
-0.21429135,-0.0050504813,chain_1
-0.22297323,-0.0067597274,chain_1
-0.22082908,-0.008050695,chain_1
-0.21377817,-0.0048824735,chain_1
-0.21221891,-0.0075594806,chain_1
-0.20831597,-0.007088649,chain_1
-0.19612531,-0.0075981184,chain_1
-0.19553536,-0.005694435,chain_1
-0.21136788,-0.005879656,chain_1
-0.20677441,-0.010531158,chain_1
-0.20401253,-0.005334881,chain_1
-0.20347619,-0.008111471,chain_1
-0.2025582,-0.0056044376,chain_1
-0.18751292,-0.004903362,chain_1
-0.1855335,-0.009739163,chain_1
-0.19056717,-0.0122076385,chain_1
-0.18360344,-0.009824102,chain_1
-0.18421729,-0.0077255927,chain_1
-0.18518041,-0.0063790567,chain_1
-0.18518041,-0.0063790567,chain_1
-0.19799058,-0.0056772567,chain_1
-0.19234069,-0.006953903,chain_1
-0.19064248,-0.010765165,chain_1
-0.19003749,-0.0057824138,chain_1
-0.18852496,-0.005753572,chain_1
-0.18852496,-0.005753572,chain_1
-0.20666148,-0.0076231365,chain_1
-0.18635707,-0.008295944,chain_1
-0.1874183,-0.00567711,chain_1
-0.18776868,-0.010556812,chain_1
-0.18656525,-0.008239051,chain_1
-0.19263047,-0.0039826967,chain_1
-0.19320902,-0.0056522,chain_1
-0.18687947,-0.008784762,chain_1
-0.18866663,-0.0078443345,chain_1
-0.19235411,-0.0027627568,chain_1
-0.19288594,-0.005164112,chain_1
-0.2006806,-0.009475918,chain_1
-0.19262478,-0.0065618283,chain_1
-0.18595424,-0.007718025,chain_1
-0.20631605,-0.0077459253,chain_1
-0.20716801,-0.0070279073,chain_1
-0.20601791,-0.0030130837,chain_1
-0.19705659,-0.00849049,chain_1
